model,persona,domain,trait_derived_domain_score,trait_count
Llama,statistician,extraversion,-0.35672858444422384,16
Llama,stoic,extraversion,-0.6711364467771707,16
Llama,strategist,extraversion,-0.26755090639590834,16
Llama,student,extraversion,-0.44952315631553996,16
Llama,summarizer,extraversion,-0.7513132071963,16
Llama,supervisor,extraversion,-0.30596071557445564,16
Llama,surfer,extraversion,0.7348337359266739,16
Llama,survivor,extraversion,0.7017308958218496,16
Llama,swarm,extraversion,-0.25474821590191676,16
Llama,symbiont,extraversion,0.10717538421477014,16
Llama,synthesizer,extraversion,-0.11705510331324821,16
Llama,teacher,extraversion,-0.24025891060528523,16
Llama,technologist,extraversion,0.129131659840518,16
Llama,teenager,extraversion,-0.29605311153582076,16
Llama,theorist,extraversion,-0.2498533655982246,16
Llama,therapist,extraversion,-0.41249193986925126,16
Llama,toddler,extraversion,-0.33972152462450855,16
Llama,traditionalist,extraversion,-0.46738892345875505,16
Llama,trainer,extraversion,-0.18911653819576418,16
Llama,translator,extraversion,-0.18980892298720942,16
Llama,tree,extraversion,-0.052866577499122935,16
Llama,trickster,extraversion,1.100385113377671,16
Llama,tulpa,extraversion,-0.1031361600271852,16
Llama,tutor,extraversion,-0.3035626173085978,16
Llama,validator,extraversion,-0.6746829971162548,16
Llama,vampire,extraversion,-0.12741623519365453,16
Llama,vegan,extraversion,0.438622645472824,16
Llama,veteran,extraversion,0.4087610399432227,16
Llama,veterinarian,extraversion,-0.1609829881377478,16
Llama,vigilante,extraversion,0.1533377813772265,16
Llama,virtuoso,extraversion,0.42009404504818554,16
Llama,virus,extraversion,-0.27008903604162177,16
Llama,visionary,extraversion,0.7806343368539403,16
Llama,void,extraversion,-1.0351103859812316,16
Llama,wanderer,extraversion,0.38083459343138665,16
Llama,warrior,extraversion,0.5606702942624948,16
Llama,whale,extraversion,0.11433231277678235,16
Llama,widow,extraversion,0.16792574005045635,16
Llama,wind,extraversion,0.38291583186361156,16
Llama,witch,extraversion,0.41925650373078266,16
Llama,witness,extraversion,-0.2679309275762587,16
Llama,workaholic,extraversion,-0.32625548933979254,16
Llama,wraith,extraversion,-0.13645270924936392,16
Llama,writer,extraversion,0.33592475289999485,16
Llama,zealot,extraversion,0.8316074861085714,16
Llama,zeitgeist,extraversion,0.34914124802451485,16
Llama,aberration,openness,0.8688904583396249,32
Llama,absurdist,openness,1.0460273278143273,32
Llama,accountant,openness,-0.7064657071008141,32
Llama,activist,openness,0.06026016001432829,32
Llama,actor,openness,0.5347458036888575,32
Llama,addict,openness,-0.211366836678547,32
Llama,adolescent,openness,-1.077872975194494,32
Llama,advocate,openness,-0.12785567452413213,32
Llama,alien,openness,0.5974732873858349,32
Llama,altruist,openness,-0.02289257094304343,32
Llama,amateur,openness,-0.18236961136068236,32
Llama,ambassador,openness,-0.29219846178562237,32
Llama,amnesiac,openness,-0.30182933997564526,32
Llama,analyst,openness,-0.46591691841143645,32
Llama,anarchist,openness,0.5929681557801186,32
Llama,ancient,openness,0.6955795426063961,32
Llama,angel,openness,0.4001809873459564,32
Llama,anthropologist,openness,0.3727589372800186,32
Llama,archaeologist,openness,0.19872122277761378,32
Llama,architect,openness,-0.11085554684214097,32
Llama,archivist,openness,-0.2073270022915748,32
Llama,artisan,openness,0.21242804998308595,32
Llama,ascetic,openness,0.14032429956072906,32
Llama,assistant,openness,-0.5429034822819627,32
Llama,auctioneer,openness,-0.304198992822003,32
Llama,auditor,openness,-0.707186262034309,32
Llama,avatar,openness,0.7115474887904448,32
Llama,bard,openness,0.6333092630686595,32
Llama,bartender,openness,-0.1480381755815054,32
Llama,biologist,openness,0.16525038431202457,32
Llama,blogger,openness,0.2589016063209034,32
Llama,bohemian,openness,1.2905108973363049,32
Llama,builder,openness,-0.48960420143491956,32
Llama,caregiver,openness,0.05103363935311043,32
Llama,cartographer,openness,-0.012920634278086037,32
Llama,caveman,openness,-2.668602148739509,32
Llama,celebrity,openness,-0.23728077442545065,32
Llama,chameleon,openness,0.535308885728545,32
Llama,chef,openness,-0.13324152521922306,32
Llama,chemist,openness,-0.021816415502648737,32
Llama,chimera,openness,0.8306989627629463,32
Llama,coach,openness,-0.2285471944687864,32
Llama,collaborator,openness,-0.11999662572151407,32
Llama,collector,openness,-0.07674880766374322,32
Llama,comedian,openness,-0.4593705817246036,32
Llama,competitor,openness,-0.8419519861000578,32
Llama,composer,openness,0.481099751704822,32
Llama,conservator,openness,-0.2937722336809044,32
Llama,consultant,openness,-0.37291695783363055,32
Llama,contrarian,openness,0.6492315707517681,32
Llama,coordinator,openness,-0.41797468735478444,32
Llama,coral_reef,openness,0.33032797849202616,32
Llama,cosmopolitan,openness,0.5630584594184969,32
Llama,counselor,openness,0.2227510562083302,32
Llama,criminal,openness,-0.681199931804535,32
Llama,critic,openness,0.2926664257972069,32
Llama,crystalline,openness,0.5667606336901446,32
Llama,curator,openness,0.25253149771613564,32
Llama,cyborg,openness,0.14834127972626418,32
Llama,cynic,openness,-0.8347086080997566,32
Llama,daredevil,openness,-0.1394169782941812,32
Llama,debugger,openness,-0.32258478691264914,32
Llama,demon,openness,0.3854326874068567,32
Llama,designer,openness,0.051883733266880325,32
Llama,destroyer,openness,0.4477821415239941,32
Llama,detective,openness,-0.22998274216483872,32
Llama,devils_advocate,openness,0.6624297304649981,32
Llama,dilettante,openness,0.9608292905839206,32
Llama,dispatcher,openness,-0.5914681457118783,32
Llama,divorcee,openness,-0.16828234730474934,32
Llama,doctor,openness,-0.3973927234350763,32
Llama,dreamer,openness,0.906318672955579,32
Llama,echo,openness,0.7909161783285754,32
Llama,economist,openness,-0.22744175023044166,32
Llama,ecosystem,openness,0.48365813324312107,32
Llama,editor,openness,-0.27903703112229056,32
Llama,egregore,openness,0.7271801226743719,32
Llama,elder,openness,0.1334583617581948,32
Llama,eldritch,openness,1.1013072608165486,32
Llama,emissary,openness,0.19351005298445925,32
Llama,empath,openness,0.8723329401221829,32
Llama,engineer,openness,-0.3048044389424641,32
Llama,entrepreneur,openness,-0.17324678285472797,32
Llama,evaluator,openness,-0.38917740212981616,32
Llama,evangelist,openness,0.5535641876266699,32
Llama,examiner,openness,-0.6611221602867168,32
Llama,exile,openness,0.18315218330664618,32
Llama,expatriate,openness,-0.052225255279221464,32
Llama,facilitator,openness,0.06709765007644665,32
Llama,familiar,openness,0.39013666212606946,32
Llama,fixer,openness,-0.07394030672176698,32
Llama,flaneur,openness,0.9469850391999765,32
Llama,fool,openness,-0.9171739886852976,32
Llama,forecaster,openness,-0.10814135888979395,32
Llama,futurist,openness,0.40949545317103414,32
Llama,gamer,openness,-0.0573395710182352,32
Llama,generalist,openness,0.4359407449716741,32
Llama,genie,openness,0.653459081119723,32
Llama,geographer,openness,0.07449640941333262,32
Llama,ghost,openness,0.740473851433514,32
Llama,golem,openness,0.07921885717677937,32
Llama,gossip,openness,-0.6267253432461186,32
Llama,grader,openness,-0.5543841892710014,32
Llama,graduate,openness,-0.2149003746978994,32
Llama,grandparent,openness,-0.5996006198222893,32
Llama,guardian,openness,-0.3321888050306444,32
Llama,guide,openness,-0.03006566689467862,32
Llama,guru,openness,0.8997608488522345,32
Llama,hacker,openness,0.12216229281553706,32
Llama,healer,openness,0.5091898262129659,32
Llama,hedonist,openness,0.2344986139775061,32
Llama,hermit,openness,0.3677035065564088,32
Llama,historian,openness,0.15162197569234356,32
Llama,hive,openness,0.3953534178461573,32
Llama,hoarder,openness,-0.9847533357319377,32
Llama,homunculus,openness,0.6108509125404517,32
Llama,hybrid,openness,1.111869236759819,32
Llama,idealist,openness,0.4907783047726464,32
Llama,immigrant,openness,-0.041048085924333164,32
Llama,improviser,openness,0.6140602899043802,32
Llama,infant,openness,-2.6006350909331264,32
Llama,influencer,openness,-0.14832892824711597,32
Llama,instructor,openness,-0.5486713311701451,32
Llama,interpreter,openness,0.3521900277071422,32
Llama,interviewer,openness,-0.3119723161111389,32
Llama,jester,openness,0.3166683199941023,32
Llama,journalist,openness,-0.29528412269890475,32
Llama,judge,openness,-0.3766521405235985,32
Llama,lawyer,openness,-0.49013099940322513,32
Llama,leviathan,openness,0.3208479613368621,32
Llama,librarian,openness,-0.19030004342438128,32
Llama,linguist,openness,0.2775647785376407,32
Llama,loner,openness,-0.6124368792887552,32
Llama,luddite,openness,-0.7043001291835301,32
Llama,marketer,openness,-0.26705639926983743,32
Llama,martyr,openness,0.0008217465042100157,32
Llama,mathematician,openness,0.20719124031371228,32
Llama,maverick,openness,0.9506411540819307,32
Llama,mechanic,openness,-0.6494126306598719,32
Llama,mediator,openness,-0.01202551916982432,32
Llama,mentor,openness,-0.21980662948164215,32
Llama,merchant,openness,-0.208572057811766,32
Llama,minimalist,openness,-0.19158843228817643,32
Llama,moderator,openness,-0.09344661050057348,32
Llama,musician,openness,0.507349339103377,32
Llama,mycorrhizal,openness,0.7179666291908239,32
Llama,mystic,openness,1.0366865901865254,32
Llama,narcissist,openness,-0.924679153447926,32
Llama,narrator,openness,0.8036351704132835,32
Llama,naturalist,openness,0.44807512323965243,32
Llama,navigator,openness,-0.16216945489488663,32
Llama,negotiator,openness,-0.13706641288116309,32
Llama,networker,openness,-0.0558686383494606,32
Llama,newlywed,openness,-0.329804689041185,32
Llama,nomad,openness,0.5040326203995203,32
Llama,novelist,openness,0.7188913658225606,32
Llama,nutritionist,openness,-0.3935565141988611,32
Llama,observer,openness,-0.28666602633159083,32
Llama,optimist,openness,0.1443445341853592,32
Llama,oracle,openness,0.7703010315669561,32
Llama,organizer,openness,-0.6290239347191692,32
Llama,orphan,openness,-0.2517615075700252,32
Llama,pacifist,openness,0.20199792080059142,32
Llama,paramedic,openness,-0.5248097445022458,32
Llama,parasite,openness,0.21535283256232476,32
Llama,parent,openness,-0.36824284472661983,32
Llama,patient,openness,-0.5251939391264696,32
Llama,peacekeeper,openness,0.005662735977955476,32
Llama,perfectionist,openness,-0.4715090410452846,32
Llama,pharmacist,openness,-0.4762599858642446,32
Llama,philosopher,openness,0.9466647226369679,32
Llama,photographer,openness,0.4255418417996014,32
Llama,physicist,openness,0.2543266140450187,32
Llama,pilgrim,openness,0.9558953332940618,32
Llama,pilot,openness,-0.5625808672554503,32
Llama,pirate,openness,-0.8169252456561519,32
Llama,planner,openness,-0.6249617675223349,32
Llama,playwright,openness,0.4200553334727792,32
Llama,podcaster,openness,0.5909874907961736,32
Llama,poet,openness,0.9442678321989324,32
Llama,polymath,openness,0.5123961233626735,32
Llama,pragmatist,openness,-0.6360778136749033,32
Llama,predator,openness,-0.24558356883477583,32
Llama,presenter,openness,-0.21224789264327729,32
Llama,prey,openness,-0.6501293910043587,32
Llama,prisoner,openness,-0.8326600531498465,32
Llama,procrastinator,openness,-1.4776910420042266,32
Llama,prodigy,openness,0.31580063901752625,32
Llama,producer,openness,-0.3325794782770285,32
Llama,programmer,openness,-0.1552233459061802,32
Llama,proofreader,openness,-0.7158803158681033,32
Llama,prophet,openness,0.5003436002732407,32
Llama,provincial,openness,-0.8844035485997773,32
Llama,provocateur,openness,0.8117700405371565,32
Llama,psychologist,openness,0.04068293077263932,32
Llama,publisher,openness,-0.35327870515882387,32
Llama,purist,openness,-0.41899106709598116,32
Llama,realist,openness,-0.5561692453926965,32
Llama,rebel,openness,0.4860687781120974,32
Llama,recruiter,openness,-0.3539035462863958,32
Llama,refugee,openness,-0.27719266716973195,32
Llama,reporter,openness,-0.3329644789687659,32
Llama,researcher,openness,-0.2692023337428905,32
Llama,retiree,openness,-0.03935597179719758,32
Llama,revenant,openness,0.27000303850279034,32
Llama,reviewer,openness,-0.44549753572695094,32
Llama,revolutionary,openness,0.356326494346614,32
Llama,robot,openness,-0.8498304536053867,32
Llama,rogue,openness,0.22099979677292453,32
Llama,romantic,openness,0.9514871232793861,32
Llama,saboteur,openness,0.10664943132071772,32
Llama,sage,openness,0.8981271046818691,32
Llama,scheduler,openness,-0.6175700963066991,32
Llama,scholar,openness,0.2682132295620022,32
Llama,scientist,openness,-0.22313467861256886,32
Llama,scout,openness,-0.15794316686087043,32
Llama,screener,openness,-0.6977233377628211,32
Llama,secretary,openness,-0.9970021566184216,32
Llama,shaman,openness,0.6310155470600034,32
Llama,shapeshifter,openness,0.4999999076268883,32
Llama,simulacrum,openness,1.0670552440759415,32
Llama,skeptic,openness,0.07349522535915046,32
Llama,smuggler,openness,-0.5802487158624916,32
Llama,sociologist,openness,0.12265659517086912,32
Llama,soldier,openness,-1.066665065577591,32
Llama,sommelier,openness,0.11076860556502134,32
Llama,specialist,openness,-0.052285990002284476,32
Llama,spirit,openness,0.8685185973904601,32
Llama,spy,openness,-0.3024804718892746,32
Llama,statistician,openness,-0.24856697178885293,32
Llama,stoic,openness,-0.24541686632516263,32
Llama,strategist,openness,-0.30777494390713034,32
Llama,student,openness,-0.3057881252870556,32
Llama,summarizer,openness,-1.0712744001404044,32
Llama,supervisor,openness,-0.7427976683347002,32
Llama,surfer,openness,-0.27846681461535455,32
Llama,survivor,openness,0.233587340829259,32
Llama,swarm,openness,0.4193581424357049,32
Llama,symbiont,openness,0.39111526237027244,32
Llama,synthesizer,openness,0.4241075684613397,32
Llama,teacher,openness,-0.19680241364905177,32
Llama,technologist,openness,0.06889153494776482,32
Llama,teenager,openness,-1.079847815265344,32
Llama,theorist,openness,0.47636812038275594,32
Llama,therapist,openness,0.193210024736888,32
Llama,toddler,openness,-2.2266116784043875,32
Llama,traditionalist,openness,-0.638251642684713,32
Llama,trainer,openness,-0.5419122214283564,32
Llama,translator,openness,0.1452784607951078,32
Llama,tree,openness,0.5255609364667565,32
Llama,trickster,openness,1.114910791683777,32
Llama,tulpa,openness,0.5447054282145918,32
Llama,tutor,openness,-0.2561050588773099,32
Llama,validator,openness,-0.5621269636777364,32
Llama,vampire,openness,0.19602863584607566,32
Llama,vegan,openness,0.0012784810967876037,32
Llama,veteran,openness,-0.6879865421120527,32
Llama,veterinarian,openness,-0.4621548514346948,32
Llama,vigilante,openness,-0.3403731052750362,32
Llama,virtuoso,openness,0.45971741857505366,32
Llama,virus,openness,0.07803490112524329,32
Llama,visionary,openness,0.7771622312574876,32
Llama,void,openness,0.5653032250383541,32
Llama,wanderer,openness,0.9491690275144988,32
Llama,warrior,openness,-0.29848507757254655,32
Llama,whale,openness,0.5764899134468228,32
Llama,widow,openness,0.02017383725031755,32
Llama,wind,openness,0.6398607063567494,32
Llama,witch,openness,0.7296298921150423,32
Llama,witness,openness,-0.36003765005818433,32
Llama,workaholic,openness,-1.5713675003150263,32
Llama,wraith,openness,0.6888699115697507,32
Llama,writer,openness,0.41667998325926026,32
Llama,zealot,openness,-0.6809293314230013,32
Llama,zeitgeist,openness,0.8266420825875233,32
Llama,aberration,emotional_stability,-0.7968651124112168,11
Llama,absurdist,emotional_stability,-1.564470979426532,11
Llama,accountant,emotional_stability,0.48245359513654584,11
Llama,activist,emotional_stability,0.11924769147628397,11
Llama,actor,emotional_stability,-0.635681817861035,11
Llama,addict,emotional_stability,-1.16527765294984,11
Llama,adolescent,emotional_stability,-2.0969035987860134,11
Llama,advocate,emotional_stability,0.6137297548645907,11
Llama,alien,emotional_stability,0.31525004211391244,11
Llama,altruist,emotional_stability,0.4801072576927238,11
Llama,amateur,emotional_stability,-0.7963463637520011,11
Llama,ambassador,emotional_stability,0.8520631224073177,11
Llama,amnesiac,emotional_stability,-1.4616756753432307,11
Llama,analyst,emotional_stability,0.7200847625872137,11
Llama,anarchist,emotional_stability,-0.3829718123858202,11
Llama,ancient,emotional_stability,0.13348608194034758,11
Llama,angel,emotional_stability,0.6975843804926231,11
Llama,anthropologist,emotional_stability,0.6274702249206553,11
Llama,archaeologist,emotional_stability,0.2564688375990973,11
Llama,architect,emotional_stability,0.5882386973628173,11
Llama,archivist,emotional_stability,0.5064225436252103,11
Llama,artisan,emotional_stability,0.19163893732007972,11
Llama,ascetic,emotional_stability,-0.21083572347187748,11
Llama,assistant,emotional_stability,0.7568046782312543,11
Llama,auctioneer,emotional_stability,-0.9259627905762517,11
Llama,auditor,emotional_stability,0.5988002353406082,11
Llama,avatar,emotional_stability,0.6633830382749666,11
Llama,bard,emotional_stability,-0.2556742914972633,11
Llama,bartender,emotional_stability,-0.3812817222065723,11
Llama,biologist,emotional_stability,0.5669956052125987,11
Llama,blogger,emotional_stability,0.22867748990104425,11
Llama,bohemian,emotional_stability,-0.7822227176183582,11
Llama,builder,emotional_stability,0.2626423335215725,11
Llama,caregiver,emotional_stability,0.56240318539454,11
Llama,cartographer,emotional_stability,0.5400464847600696,11
Llama,caveman,emotional_stability,-2.101735362706556,11
Llama,celebrity,emotional_stability,-0.5621911492912908,11
Llama,chameleon,emotional_stability,0.020796508305174842,11
Llama,chef,emotional_stability,-0.041932950460649675,11
Llama,chemist,emotional_stability,0.4160027711808832,11
Llama,chimera,emotional_stability,-0.14737718875911046,11
Llama,coach,emotional_stability,0.8502803826499717,11
Llama,collaborator,emotional_stability,0.7302878415953112,11
Llama,collector,emotional_stability,0.46061085188536044,11
Llama,comedian,emotional_stability,-2.0683107254523105,11
Llama,competitor,emotional_stability,-1.3996239406444457,11
Llama,composer,emotional_stability,0.27890552339367586,11
Llama,conservator,emotional_stability,0.4640301465636625,11
Llama,consultant,emotional_stability,0.8276433104858758,11
Llama,contrarian,emotional_stability,-0.6870397078019969,11
Llama,coordinator,emotional_stability,0.7997325900403994,11
Llama,coral_reef,emotional_stability,0.2822744490312056,11
Llama,cosmopolitan,emotional_stability,0.5970970987170333,11
Llama,counselor,emotional_stability,0.8115993474342169,11
Llama,criminal,emotional_stability,-1.7449634054416123,11
Llama,critic,emotional_stability,0.566436551994178,11
Llama,crystalline,emotional_stability,0.3855215296061976,11
Llama,curator,emotional_stability,0.6477311443226316,11
Llama,cyborg,emotional_stability,0.6273552182267627,11
Llama,cynic,emotional_stability,-2.782223003545383,11
Llama,daredevil,emotional_stability,-1.5385198262050808,11
Llama,debugger,emotional_stability,0.6569211772362581,11
Llama,demon,emotional_stability,-1.466401084573876,11
Llama,designer,emotional_stability,0.7643066435821436,11
Llama,destroyer,emotional_stability,0.050396369828311034,11
Llama,detective,emotional_stability,0.43613362201912287,11
Llama,devils_advocate,emotional_stability,-0.4454634421224974,11
Llama,dilettante,emotional_stability,-0.49116830515924653,11
Llama,dispatcher,emotional_stability,0.5941301118349492,11
Llama,divorcee,emotional_stability,-0.3742968048812038,11
Llama,doctor,emotional_stability,0.7082308761906014,11
Llama,dreamer,emotional_stability,-0.01621729479295098,11
Llama,echo,emotional_stability,-0.13026995972798286,11
Llama,economist,emotional_stability,0.5438043547653786,11
Llama,ecosystem,emotional_stability,0.8873697523836112,11
Llama,editor,emotional_stability,0.6941826106311066,11
Llama,egregore,emotional_stability,0.5342286301819451,11
Llama,elder,emotional_stability,-0.04970055365802823,11
Llama,eldritch,emotional_stability,-0.6175748951678197,11
Llama,emissary,emotional_stability,0.9246521161772886,11
Llama,empath,emotional_stability,0.33240083334790393,11
Llama,engineer,emotional_stability,0.6692475935997401,11
Llama,entrepreneur,emotional_stability,0.4797676500886839,11
Llama,evaluator,emotional_stability,0.7795041488501926,11
Llama,evangelist,emotional_stability,-0.049093105555805844,11
Llama,examiner,emotional_stability,0.7141174115209089,11
Llama,exile,emotional_stability,-0.8651035764215295,11
Llama,expatriate,emotional_stability,0.27882396847670265,11
Llama,facilitator,emotional_stability,0.8943584368924427,11
Llama,familiar,emotional_stability,0.34379239411563967,11
Llama,fixer,emotional_stability,-0.3441191520027529,11
Llama,flaneur,emotional_stability,-0.19962972657047545,11
Llama,fool,emotional_stability,-2.3722060835956658,11
Llama,forecaster,emotional_stability,0.7112406156288232,11
Llama,futurist,emotional_stability,0.705894147385818,11
Llama,gamer,emotional_stability,-0.39699114216800524,11
Llama,generalist,emotional_stability,0.78970681103662,11
Llama,genie,emotional_stability,-0.674755997041074,11
Llama,geographer,emotional_stability,0.5730502772414063,11
Llama,ghost,emotional_stability,-0.2834373683342117,11
Llama,golem,emotional_stability,-0.08458816432584992,11
Llama,gossip,emotional_stability,-2.023973346950379,11
Llama,grader,emotional_stability,0.6260457409468307,11
Llama,graduate,emotional_stability,-0.12432548645622978,11
Llama,grandparent,emotional_stability,-0.8859201997629905,11
Llama,guardian,emotional_stability,0.5478123650301184,11
Llama,guide,emotional_stability,0.7265389237855445,11
Llama,guru,emotional_stability,0.58713124307796,11
Llama,hacker,emotional_stability,-0.1615522008994415,11
Llama,healer,emotional_stability,0.970897715098721,11
Llama,hedonist,emotional_stability,-0.6856515418962595,11
Llama,hermit,emotional_stability,-0.21227579026098822,11
Llama,historian,emotional_stability,0.44370819211633034,11
Llama,hive,emotional_stability,0.6532408379451288,11
Llama,hoarder,emotional_stability,-2.2322053998081675,11
Llama,homunculus,emotional_stability,0.0076099204131104495,11
Llama,hybrid,emotional_stability,0.7849965408075712,11
Llama,idealist,emotional_stability,0.1549909752617691,11
Llama,immigrant,emotional_stability,0.09111318608940938,11
Llama,improviser,emotional_stability,-1.0107171813309295,11
Llama,infant,emotional_stability,-2.73123895900672,11
Llama,influencer,emotional_stability,-0.0393411892676886,11
Llama,instructor,emotional_stability,0.7810678599380403,11
Llama,interpreter,emotional_stability,0.8295457863313065,11
Llama,interviewer,emotional_stability,0.12040765283293874,11
Llama,jester,emotional_stability,-1.6448587251142983,11
Llama,journalist,emotional_stability,0.40540362188952,11
Llama,judge,emotional_stability,0.6049961387340002,11
Llama,lawyer,emotional_stability,0.5574101774963093,11
Llama,leviathan,emotional_stability,-0.8194043878588324,11
Llama,librarian,emotional_stability,0.6173554506222797,11
Llama,linguist,emotional_stability,0.4541428037004659,11
Llama,loner,emotional_stability,-0.6782896415432802,11
Llama,luddite,emotional_stability,-1.8886277208706668,11
Llama,marketer,emotional_stability,0.6781016643973817,11
Llama,martyr,emotional_stability,-0.46319252102069614,11
Llama,mathematician,emotional_stability,0.3791588788911974,11
Llama,maverick,emotional_stability,-0.7517997410010154,11
Llama,mechanic,emotional_stability,-0.45617429568686313,11
Llama,mediator,emotional_stability,0.8899924952476816,11
Llama,mentor,emotional_stability,0.7926204311416768,11
Llama,merchant,emotional_stability,0.41833578797710425,11
Llama,minimalist,emotional_stability,0.4210343734922793,11
Llama,moderator,emotional_stability,0.8069876590672849,11
Llama,musician,emotional_stability,-0.08774221626606266,11
Llama,mycorrhizal,emotional_stability,0.3370157595086196,11
Llama,mystic,emotional_stability,0.43022546310080256,11
Llama,narcissist,emotional_stability,-2.2521425901929324,11
Llama,narrator,emotional_stability,-0.18719874839621012,11
Llama,naturalist,emotional_stability,0.5495241712376502,11
Llama,navigator,emotional_stability,0.6870232526913619,11
Llama,negotiator,emotional_stability,0.8483927722956776,11
Llama,networker,emotional_stability,0.7002050229348632,11
Llama,newlywed,emotional_stability,-0.07276136734510927,11
Llama,nomad,emotional_stability,0.07120752860399152,11
Llama,novelist,emotional_stability,0.07694958434291956,11
Llama,nutritionist,emotional_stability,0.704538169868965,11
Llama,observer,emotional_stability,0.7189582841920598,11
Llama,optimist,emotional_stability,0.47110344995178566,11
Llama,oracle,emotional_stability,0.05133851277960133,11
Llama,organizer,emotional_stability,0.8127369973939054,11
Llama,orphan,emotional_stability,-0.5862424605759267,11
Llama,pacifist,emotional_stability,0.7146877581218433,11
Llama,paramedic,emotional_stability,0.2222168660669557,11
Llama,parasite,emotional_stability,-0.292578854374912,11
Llama,parent,emotional_stability,-0.1656947560423346,11
Llama,patient,emotional_stability,-0.5614652872051225,11
Llama,peacekeeper,emotional_stability,0.9214963395464166,11
Llama,perfectionist,emotional_stability,-0.1556658839660843,11
Llama,pharmacist,emotional_stability,0.6021059193347384,11
Llama,philosopher,emotional_stability,0.36617829023154846,11
Llama,photographer,emotional_stability,0.062029991332519525,11
Llama,physicist,emotional_stability,0.4321302821714813,11
Llama,pilgrim,emotional_stability,0.3846235956026777,11
Llama,pilot,emotional_stability,0.3573456636974772,11
Llama,pirate,emotional_stability,-1.3781262373021705,11
Llama,planner,emotional_stability,0.7604432903113114,11
Llama,playwright,emotional_stability,0.005478335277367332,11
Llama,podcaster,emotional_stability,0.05961320993348859,11
Llama,poet,emotional_stability,-0.2919681225771888,11
Llama,polymath,emotional_stability,0.7559651504069644,11
Llama,pragmatist,emotional_stability,0.38788808880566844,11
Llama,predator,emotional_stability,-0.34835212017747513,11
Llama,presenter,emotional_stability,0.62669852433142,11
Llama,prey,emotional_stability,-1.4296911950036895,11
Llama,prisoner,emotional_stability,-1.7357661423963864,11
Llama,procrastinator,emotional_stability,-2.787732978602226,11
Llama,prodigy,emotional_stability,0.6147276665801374,11
Llama,producer,emotional_stability,0.5703852884013892,11
Llama,programmer,emotional_stability,0.4859256340614684,11
Llama,proofreader,emotional_stability,0.5385297712043249,11
Llama,prophet,emotional_stability,-0.3620822696957938,11
Llama,provincial,emotional_stability,-1.1291828518368279,11
Llama,provocateur,emotional_stability,-1.7489340948137346,11
Llama,psychologist,emotional_stability,0.7249290901938822,11
Llama,publisher,emotional_stability,0.6199975756064241,11
Llama,purist,emotional_stability,-0.5116664355399542,11
Llama,realist,emotional_stability,0.05063549272264008,11
Llama,rebel,emotional_stability,-1.4802773991130629,11
Llama,recruiter,emotional_stability,0.6862844245327225,11
Llama,refugee,emotional_stability,-0.3640018222025722,11
Llama,reporter,emotional_stability,0.33260717984681143,11
Llama,researcher,emotional_stability,0.7224254148317506,11
Llama,retiree,emotional_stability,-0.21497506994402898,11
Llama,revenant,emotional_stability,-0.657058037596325,11
Llama,reviewer,emotional_stability,0.7104626152988393,11
Llama,revolutionary,emotional_stability,-0.7319488091497561,11
Llama,robot,emotional_stability,0.2685017998468535,11
Llama,rogue,emotional_stability,-0.9848658982021091,11
Llama,romantic,emotional_stability,-0.06711634559608107,11
Llama,saboteur,emotional_stability,-0.23505724063895592,11
Llama,sage,emotional_stability,0.6423141232338233,11
Llama,scheduler,emotional_stability,0.6599080554251514,11
Llama,scholar,emotional_stability,0.6068523008885627,11
Llama,scientist,emotional_stability,0.6261524286768627,11
Llama,scout,emotional_stability,0.44183047500401035,11
Llama,screener,emotional_stability,0.7211102356497651,11
Llama,secretary,emotional_stability,0.5670575393134084,11
Llama,shaman,emotional_stability,0.36662242789291527,11
Llama,shapeshifter,emotional_stability,0.22459770695635853,11
Llama,simulacrum,emotional_stability,-0.3212064847522483,11
Llama,skeptic,emotional_stability,0.046665014228259166,11
Llama,smuggler,emotional_stability,-1.3900099173865073,11
Llama,sociologist,emotional_stability,0.6237343979525226,11
Llama,soldier,emotional_stability,-0.5704890323675792,11
Llama,sommelier,emotional_stability,0.30573620408986774,11
Llama,specialist,emotional_stability,0.6622481669690128,11
Llama,spirit,emotional_stability,0.5822678159067959,11
Llama,spy,emotional_stability,-0.3195950204411645,11
Llama,statistician,emotional_stability,0.4210871882744636,11
Llama,stoic,emotional_stability,0.40159647876156745,11
Llama,strategist,emotional_stability,0.8538689123423829,11
Llama,student,emotional_stability,-0.010989602602741384,11
Llama,summarizer,emotional_stability,0.8927779701907442,11
Llama,supervisor,emotional_stability,0.728552621622039,11
Llama,surfer,emotional_stability,-0.8156316091036839,11
Llama,survivor,emotional_stability,0.01622627203905168,11
Llama,swarm,emotional_stability,0.5692237807778561,11
Llama,symbiont,emotional_stability,0.8500416776752114,11
Llama,synthesizer,emotional_stability,0.8282108765319814,11
Llama,teacher,emotional_stability,0.7181982558389957,11
Llama,technologist,emotional_stability,0.5558257078698714,11
Llama,teenager,emotional_stability,-2.0663140561722244,11
Llama,theorist,emotional_stability,0.709168000900576,11
Llama,therapist,emotional_stability,0.8169452345709345,11
Llama,toddler,emotional_stability,-2.6599535302661055,11
Llama,traditionalist,emotional_stability,-0.1302962577656328,11
Llama,trainer,emotional_stability,0.790207928362171,11
Llama,translator,emotional_stability,0.6091835613992966,11
