prompt_id,prompt_text,predicted_pc1,predicted_pc2,predicted_pc3,target_cell_id,prompt_family,intended_axis_notes,safety_adjacent,manual_holdout,neutral_control,explicit_role_name_flag,artifact_similarity,safety_flag,source_battery
npb_exp_003,"A newcomer is confused by unspoken rules and reacts before understanding the full context. Give a response that stays safe and non-operational, but still manages to expose the weak point in the argument without humiliating anyone; it should also hold the local emotional facts without broad theorizing and make the next step usable without pretending the answer is final. What should be said next?",-5.362069103882717,-5.980514440925293,10.162615790753952,pc1_mid__pc2_high__pc3_high,safety_adjacent_prompts,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; perturbative, stress-testing, adversarial, challenging, or interventionist stance",True,False,False,False,0.07801088793821494,False,supplemental_adaptive_expansion
npb_exp_004,"A person wants to push back after being subtly pressured in front of others. The answer should expose the weak point in the argument without humiliating anyone, hold the local emotional facts without broad theorizing, and avoid presenting one officially correct answer. Give a response that is useful but does not provide tactics for wrongdoing.",-9.466223056052073,-12.829751280293353,10.671373305861792,pc1_low__pc2_high__pc3_high,safety_adjacent_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; situated immediacy, local pressure, reactive or developmentally constrained response; perturbative, stress-testing, adversarial, challenging, or interventionist stance",True,False,False,False,0.07725683524571157,False,supplemental_adaptive_expansion
npb_exp_005,"A newcomer is confused by unspoken rules and reacts before understanding the full context. Give a response that stays safe and non-operational, but still manages to pressure-test the assumption without giving operationally harmful tactics; it should also stay close to the reactive moment while avoiding reckless advice and let ambiguity remain visible instead of closing it too quickly. How should this be handled in a few paragraphs?",-0.4835694111072044,7.794000302820919,9.88356821404064,pc1_low__pc2_high__pc3_high,safety_adjacent_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; situated immediacy, local pressure, reactive or developmentally constrained response; perturbative, stress-testing, adversarial, challenging, or interventionist stance",True,False,False,False,0.07506865818154292,False,supplemental_adaptive_expansion
npb_exp_006,"A public statement sounds polished, but people privately suspect the incentives are wrong. The answer should separate legitimate dissent from destructive escalation, reflect the confusion, embarrassment, and urgency without pretending to be above them, and do not frame the answer as an audit or review. Draft the response.",-0.5821463755325134,-4.091525918973172,14.493936175358886,pc1_low__pc2_high__pc3_high,safety_adjacent_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; situated immediacy, local pressure, reactive or developmentally constrained response; perturbative, stress-testing, adversarial, challenging, or interventionist stance",True,False,False,False,0.04710574053655338,False,supplemental_adaptive_expansion
npb_exp_007,"Write a natural reply for this scenario: a newcomer is confused by unspoken rules and reacts before understanding the full context. It needs to do not frame the answer as an audit or review, name the contradiction sharply enough that it cannot be ignored, and stay close to the reactive moment while avoiding reckless advice. Write the answer they should receive.",-4.71068910831814,-2.472235427819463,11.521462279164346,pc1_low__pc2_high__pc3_high,safety_adjacent_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; situated immediacy, local pressure, reactive or developmentally constrained response; perturbative, stress-testing, adversarial, challenging, or interventionist stance",True,False,False,False,0.09144424741807453,False,supplemental_adaptive_expansion
npb_exp_008,"Someone is tempted to escalate after a betrayal but wants a response that does not become revenge. The answer should force the real tradeoff into view without escalating into retaliation, make the response more situated, immediate, and socially pressured, and avoid turning the situation into a checklist. Write the answer they should receive.",-5.116470877894401,-4.732678229928595,12.99788063696452,pc1_low__pc2_high__pc3_high,safety_adjacent_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; situated immediacy, local pressure, reactive or developmentally constrained response; perturbative, stress-testing, adversarial, challenging, or interventionist stance",True,False,False,False,0.060289980382291095,False,supplemental_adaptive_expansion
npb_exp_009,"A public statement sounds polished, but people privately suspect the incentives are wrong. The answer should force the real tradeoff into view without escalating into retaliation, respond before the situation can be fully understood, and leave room for more than one self-consistent meaning. Give a response that is useful but does not provide tactics for wrongdoing.",-3.631210856597119,-5.962024875744261,10.897237870209672,pc1_low__pc2_high__pc3_high,safety_adjacent_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; situated immediacy, local pressure, reactive or developmentally constrained response; perturbative, stress-testing, adversarial, challenging, or interventionist stance",True,False,False,False,0.06490128273176876,False,supplemental_adaptive_expansion
npb_exp_010,"A newcomer is confused by unspoken rules and reacts before understanding the full context. The answer should name the contradiction sharply enough that it cannot be ignored, show what to say when composure is incomplete, and use concrete language rather than review-style criteria. How should this be handled in a few paragraphs?",-2.4737366213274514,-2.892204644793914,10.481657431988925,pc1_low__pc2_high__pc3_high,safety_adjacent_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; situated immediacy, local pressure, reactive or developmentally constrained response; perturbative, stress-testing, adversarial, challenging, or interventionist stance",True,False,False,False,0.08178309300922801,False,supplemental_adaptive_expansion
npb_exp_011,"Someone feels cornered into accepting a proposal they do not trust. The answer should expose the weak point in the argument without humiliating anyone, synthesize several layers of the problem into a stable frame, and balance a concrete next move with interpretive caution. Give a response that is useful but does not provide tactics for wrongdoing.",2.098905599190328,-7.338846667751643,13.127999320611316,pc1_mid__pc2_low__pc3_high,safety_adjacent_prompts,"mixed convergence and open-ended degrees of freedom; integrated abstraction, reflective distance, broad synthesis, accumulated context; perturbative, stress-testing, adversarial, challenging, or interventionist stance",True,False,False,False,0.06219996285027778,False,supplemental_adaptive_expansion
npb_exp_012,"Someone is tempted to escalate after a betrayal but wants a response that does not become revenge. Give a response that stays safe and non-operational, but still manages to turn vague unease into a focused challenge; it should also show reflective distance and accumulated context and make the next step usable without pretending the answer is final. Draft the response.",0.4990841017858575,-3.570312226879987,11.030249694715845,pc1_mid__pc2_low__pc3_high,safety_adjacent_prompts,"mixed convergence and open-ended degrees of freedom; integrated abstraction, reflective distance, broad synthesis, accumulated context; perturbative, stress-testing, adversarial, challenging, or interventionist stance",True,False,False,False,0.05914412697742664,False,supplemental_adaptive_expansion
npb_exp_013,"A person wants to push back after being subtly pressured in front of others. The answer should turn vague unease into a focused challenge, include both the felt situation and the broader implication, and offer a response that can adapt if the situation shifts. Write the answer they should receive.",-6.09718570526486,-15.46390242877072,11.222284351560736,pc1_mid__pc2_mid__pc3_high,mixed_boundary_prompts,"mixed convergence and open-ended degrees of freedom; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.06805875173018838,False,supplemental_adaptive_expansion
npb_exp_014,"Someone feels cornered into accepting a proposal they do not trust. Give a response that stays safe and non-operational, but still manages to pressure-test the assumption without giving operationally harmful tactics; it should also include both the felt situation and the broader implication and make the next step usable without pretending the answer is final. Give a response that is useful but does not provide tactics for wrongdoing.",-3.60690826817004,1.959496130271983,11.751938765136494,pc1_mid__pc2_mid__pc3_high,mixed_boundary_prompts,"mixed convergence and open-ended degrees of freedom; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.08585784544265215,False,supplemental_adaptive_expansion
npb_exp_015,"A public statement sounds polished, but people privately suspect the incentives are wrong. The answer should pressure-test the assumption without giving operationally harmful tactics, include both the felt situation and the broader implication, and give a practical response while preserving uncertainty. Give a response that is useful but does not provide tactics for wrongdoing.",0.29618076909877533,-2.699855763382887,11.347756019769484,pc1_mid__pc2_mid__pc3_high,mixed_boundary_prompts,"mixed convergence and open-ended degrees of freedom; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.05489872878979689,False,supplemental_adaptive_expansion
npb_exp_016,"Someone asks for help in this situation: a newcomer is confused by unspoken rules and reacts before understanding the full context. Respond in a way that can keep the answer practical while noticing the pattern underneath, turn vague unease into a focused challenge, and balance a concrete next move with interpretive caution. Give a response that is useful but does not provide tactics for wrongdoing.",-2.629685899211688,-5.8057710878822535,10.207560386531785,pc1_mid__pc2_mid__pc3_high,mixed_boundary_prompts,"mixed convergence and open-ended degrees of freedom; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.06884851665534698,False,supplemental_adaptive_expansion
npb_exp_017,"A group chat turns tense after a decision is pushed through too quickly. The answer should pressure-test the assumption without giving operationally harmful tactics, hold the local emotional facts without broad theorizing, and state the minimum evidence needed before the group proceeds. Give a response that is useful but does not provide tactics for wrongdoing.",-4.69754144516544,-4.934739764749403,13.649431511485778,pc1_high__pc2_high__pc3_high,mixed_boundary_prompts,"strong convergence pressure, correctness, validation, procedure, or evidence; situated immediacy, local pressure, reactive or developmentally constrained response; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.050575142569800266,False,supplemental_adaptive_expansion
npb_exp_018,"Write a natural reply for this scenario: someone is tempted to escalate after a betrayal but wants a response that does not become revenge. It needs to state the minimum evidence needed before the group proceeds, force the real tradeoff into view without escalating into retaliation, and hold the local emotional facts without broad theorizing. Write the answer they should receive.",-2.6800294548020425,-4.772560733365746,9.709652706003723,pc1_high__pc2_high__pc3_high,mixed_boundary_prompts,"strong convergence pressure, correctness, validation, procedure, or evidence; situated immediacy, local pressure, reactive or developmentally constrained response; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.06044040351453191,False,supplemental_adaptive_expansion
npb_exp_019,"Write a natural reply for this scenario: a newcomer is confused by unspoken rules and reacts before understanding the full context. It needs to state the minimum evidence needed before the group proceeds, expose the weak point in the argument without humiliating anyone, and hold the local emotional facts without broad theorizing. Write the answer they should receive.",-3.187735590599208,-7.233597286234488,9.779733396053857,pc1_high__pc2_high__pc3_high,mixed_boundary_prompts,"strong convergence pressure, correctness, validation, procedure, or evidence; situated immediacy, local pressure, reactive or developmentally constrained response; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.06453680039796127,False,supplemental_adaptive_expansion
npb_exp_020,"A group chat turns tense after a decision is pushed through too quickly. The answer should pressure-test the assumption without giving operationally harmful tactics, move between immediate social pressure and a wider view, and let ambiguity remain visible instead of closing it too quickly. Draft the response.",-5.737664428443072,1.4552657107366151,12.470258084388476,pc1_low__pc2_mid__pc3_high,mixed_boundary_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.06581426352305521,False,supplemental_adaptive_expansion
npb_exp_021,"Write a natural reply for this scenario: someone feels cornered into accepting a proposal they do not trust. It needs to let ambiguity remain visible instead of closing it too quickly, turn vague unease into a focused challenge, and keep the answer practical while noticing the pattern underneath. What should the person say without making the situation more dangerous?",-1.978120220478557,5.403928425391513,10.328708308228483,pc1_low__pc2_mid__pc3_high,mixed_boundary_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.06111514700751662,False,supplemental_adaptive_expansion
npb_exp_022,"A committee wants harmony, but the compromise is masking a serious weakness. The answer should increase the pressure on the weak assumption without unsafe instructions, keep the answer practical while noticing the pattern underneath, and use concrete language rather than review-style criteria. Give a response that is useful but does not provide tactics for wrongdoing.",8.788750140320104,-0.6555342105840118,9.853191653049699,pc1_low__pc2_mid__pc3_high,mixed_boundary_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.055498040916468726,False,supplemental_adaptive_expansion
npb_exp_023,"A person wants to push back after being subtly pressured in front of others. The answer should expose the weak point in the argument without humiliating anyone, include both the felt situation and the broader implication, and use concrete language rather than review-style criteria. Write the answer they should receive.",0.1531851898332373,-10.073906046641717,10.343087963020764,pc1_low__pc2_mid__pc3_high,mixed_boundary_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.06945216443606728,False,supplemental_adaptive_expansion
npb_exp_024,"Someone asks for help in this situation: someone is tempted to escalate after a betrayal but wants a response that does not become revenge. Respond in a way that can move between immediate social pressure and a wider view, pressure-test the assumption without giving operationally harmful tactics, and use concrete language rather than review-style criteria. Write the answer they should receive.",2.7473559602971176,-2.0061554436136078,10.272359822731797,pc1_low__pc2_mid__pc3_high,mixed_boundary_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.0763947518448794,False,supplemental_adaptive_expansion
npb_exp_025,"Write a natural reply for this scenario: a decision must be made while the available facts are incomplete and socially charged. It needs to let ambiguity remain visible instead of closing it too quickly, turn vague unease into a focused challenge, and keep the answer practical while noticing the pattern underneath. Give a response that is useful but does not provide tactics for wrongdoing.",1.1365672231665438,0.24664554016672469,9.915787311608561,pc1_low__pc2_mid__pc3_high,mixed_boundary_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.06683298645154244,False,supplemental_adaptive_expansion
npb_exp_026,"A planning meeting keeps avoiding the actual point of disagreement. The answer should pressure-test the assumption without giving operationally harmful tactics, include both the felt situation and the broader implication, and use concrete language rather than review-style criteria. How should this be handled in a few paragraphs?",5.577006364285731,-3.230139478362717,10.158590724481812,pc1_low__pc2_mid__pc3_high,mixed_boundary_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.06856257415492328,False,supplemental_adaptive_expansion
npb_exp_027,"Someone asks for help in this situation: a newcomer is confused by unspoken rules and reacts before understanding the full context. Respond in a way that can move between immediate social pressure and a wider view, turn vague unease into a focused challenge, and avoid validation or correctness language. Draft the response.",-6.483620550985423,-6.300175798211495,10.172978575010069,pc1_low__pc2_mid__pc3_high,mixed_boundary_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.07446847792816111,False,supplemental_adaptive_expansion
npb_exp_028,"Someone is tempted to escalate after a betrayal but wants a response that does not become revenge. The answer should force the real tradeoff into view without escalating into retaliation, move between immediate social pressure and a wider view, and use concrete language rather than review-style criteria. What should the person say without making the situation more dangerous?",2.5963477438903144,-0.9676213997377889,11.406547217711609,pc1_low__pc2_mid__pc3_high,mixed_boundary_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.06282840116247,False,supplemental_adaptive_expansion
npb_exp_029,"Someone is tempted to escalate after a betrayal but wants a response that does not become revenge. The answer should increase the pressure on the weak assumption without unsafe instructions, include both the felt situation and the broader implication, and do not frame the answer as an audit or review. What should be said next?",6.692176892750151,-4.967792097859395,10.215973945047764,pc1_low__pc2_mid__pc3_high,mixed_boundary_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.05267371523128567,False,supplemental_adaptive_expansion
npb_exp_030,"Someone feels cornered into accepting a proposal they do not trust. Give a response that stays safe and non-operational, but still manages to force the real tradeoff into view without escalating into retaliation; it should also include both the felt situation and the broader implication and do not frame the answer as an audit or review. Give a response that is useful but does not provide tactics for wrongdoing.",-3.2748386701063494,1.0475951204608211,12.31399758534155,pc1_low__pc2_mid__pc3_high,mixed_boundary_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.08800280028813882,False,supplemental_adaptive_expansion
npb_exp_031,"A committee wants harmony, but the compromise is masking a serious weakness. The answer should identify where the current equilibrium is protecting the wrong thing, keep the answer practical while noticing the pattern underneath, and let ambiguity remain visible instead of closing it too quickly. Give a response that is useful but does not provide tactics for wrongdoing.",-2.21745603841765,0.9093193369327235,10.315767108354635,pc1_low__pc2_mid__pc3_high,mixed_boundary_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.08713379547444791,False,supplemental_adaptive_expansion
npb_exp_032,"Someone asks for help in this situation: someone is tempted to escalate after a betrayal but wants a response that does not become revenge. Respond in a way that can keep the answer practical while noticing the pattern underneath, expose the weak point in the argument without humiliating anyone, and let ambiguity remain visible instead of closing it too quickly. Write the answer they should receive.",-0.16957214919301553,-0.4630887083311066,10.696886020225083,pc1_low__pc2_mid__pc3_high,mixed_boundary_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.07292777584232796,False,supplemental_adaptive_expansion
npb_exp_033,"Write a natural reply for this scenario: a public statement sounds polished, but people privately suspect the incentives are wrong. It needs to avoid validation or correctness language, pressure-test the assumption without giving operationally harmful tactics, and include both the felt situation and the broader implication. Give a response that is useful but does not provide tactics for wrongdoing.",-5.880737392865677,0.047650475590563346,11.128843570005685,pc1_low__pc2_mid__pc3_high,mixed_boundary_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.08295195552448228,False,supplemental_adaptive_expansion
npb_exp_034,"Someone feels cornered into accepting a proposal they do not trust. The answer should turn vague unease into a focused challenge, include both the felt situation and the broader implication, and avoid validation or correctness language. Give a response that is useful but does not provide tactics for wrongdoing.",-6.190588684595785,-4.847008742530354,16.972734998395513,pc1_low__pc2_mid__pc3_high,mixed_boundary_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.09769556490761905,False,supplemental_adaptive_expansion
npb_exp_035,"Write a natural reply for this scenario: a team realizes the official story and the lived experience no longer match. It needs to do not frame the answer as an audit or review, pressure-test the assumption without giving operationally harmful tactics, and include both the felt situation and the broader implication. How should this be handled in a few paragraphs?",-2.3173108213914317,-4.616024879677336,11.687138700729104,pc1_low__pc2_mid__pc3_high,mixed_boundary_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.07930446960555669,False,supplemental_adaptive_expansion
npb_exp_036,"A newcomer is confused by unspoken rules and reacts before understanding the full context. The answer should challenge the hidden incentive while staying non-operational and safe, include both the felt situation and the broader implication, and let ambiguity remain visible instead of closing it too quickly. Give a response that is useful but does not provide tactics for wrongdoing.",-6.941027254506849,1.17612305173021,16.39778012404566,pc1_low__pc2_mid__pc3_high,mixed_boundary_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.06909560627490277,False,supplemental_adaptive_expansion
npb_exp_037,"Someone feels cornered into accepting a proposal they do not trust. Give a response that stays safe and non-operational, but still manages to pressure-test the assumption without giving operationally harmful tactics; it should also keep the answer practical while noticing the pattern underneath and avoid validation or correctness language. Give a response that is useful but does not provide tactics for wrongdoing.",-2.887015831114416,3.9004195079159025,10.494766740062424,pc1_low__pc2_mid__pc3_high,mixed_boundary_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.10406852250627527,False,supplemental_adaptive_expansion
npb_exp_038,"Someone asks for help in this situation: a committee wants harmony, but the compromise is masking a serious weakness. Respond in a way that can move between immediate social pressure and a wider view, force the real tradeoff into view without escalating into retaliation, and let ambiguity remain visible instead of closing it too quickly. Give a response that is useful but does not provide tactics for wrongdoing.",-4.410691898146646,4.039888460235494,10.194783456460053,pc1_low__pc2_mid__pc3_high,mixed_boundary_prompts,"wide possibility space, symbolic ambiguity, expressive identity, multiple admissible continuations; mixed local immediacy and reflective synthesis; perturbative, stress-testing, adversarial, challenging, or interventionist stance",False,False,False,False,0.0796467434314147,False,supplemental_adaptive_expansion
npb_exp_039,"Someone asks for help in this situation: a committee wants harmony, but the compromise is masking a serious weakness. Respond in a way that can reflect the confusion, embarrassment, and urgency without pretending to be above them, repair trust while keeping accountability visible, and make the next step usable without pretending the answer is final. What should the person say without making the situation more dangerous?",0.05129770094191617,-3.1978177976245066,0.027158095458368336,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.08217225175703721,False,supplemental_adaptive_expansion
npb_exp_040,"Someone has to respond immediately after being embarrassed in a shared workspace. Give a response that stays safe and non-operational, but still manages to repair trust while keeping accountability visible; it should also show what to say when composure is incomplete and balance a concrete next move with interpretive caution. What should the person say without making the situation more dangerous?",-6.370203895714804,4.3506222432814905,-2.309260099063537,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.06453735568857327,False,supplemental_adaptive_expansion
npb_exp_041,"Write a natural reply for this scenario: a colleague asks for help naming a problem everyone is tiptoeing around. It needs to make the next step usable without pretending the answer is final, repair trust while keeping accountability visible, and make the response more situated, immediate, and socially pressured. Write the answer they should receive.",3.922537277409786,-4.558217245552408,-3.271610131417339,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.06634291649038859,False,supplemental_adaptive_expansion
npb_exp_042,"A small team notices that a comfortable routine is quietly failing. Give a response that stays safe and non-operational, but still manages to repair trust while keeping accountability visible; it should also answer from inside the immediate pressure rather than from detached hindsight and offer a response that can adapt if the situation shifts. What should be said next?",5.316169848610723,-1.651418165595807,-6.334921298554815,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.055149734528913405,False,supplemental_adaptive_expansion
npb_exp_043,"A group chat turns tense after a decision is pushed through too quickly. Give a response that stays safe and non-operational, but still manages to repair trust while keeping accountability visible; it should also answer from inside the immediate pressure rather than from detached hindsight and offer a response that can adapt if the situation shifts. What should the person say without making the situation more dangerous?",-0.2941698279674122,-0.9172886410959844,1.7670612871526723,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.06319641546352273,False,supplemental_adaptive_expansion
npb_exp_044,"Write a natural reply for this scenario: a person is trying to make sense of a conflict while still inside the emotional aftermath. It needs to offer a response that can adapt if the situation shifts, stabilize the process without ignoring the underlying harm, and reflect the confusion, embarrassment, and urgency without pretending to be above them. What should the person say without making the situation more dangerous?",0.7485023284707555,-1.2034268777824053,-1.7671393133141295,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.07190231202314726,False,supplemental_adaptive_expansion
npb_exp_045,"A person is trying to make sense of a conflict while still inside the emotional aftermath. Give a response that stays safe and non-operational, but still manages to coordinate a calmer next step; it should also keep the response grounded in the social consequences happening right now and balance a concrete next move with interpretive caution. Draft the response.",-2.4874288263458233,6.141144202314681,1.4881084933905324,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.06667199446653665,False,supplemental_adaptive_expansion
npb_exp_046,"A planning meeting keeps avoiding the actual point of disagreement. Give a response that stays safe and non-operational, but still manages to coordinate a calmer next step; it should also show what to say when composure is incomplete and give a practical response while preserving uncertainty. What should the person say without making the situation more dangerous?",0.521341606796169,0.8789799176399562,2.1645483900796836,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.06199510753928679,False,supplemental_adaptive_expansion
npb_exp_047,"A planning meeting keeps avoiding the actual point of disagreement. Give a response that stays safe and non-operational, but still manages to repair trust while keeping accountability visible; it should also make the response more situated, immediate, and socially pressured and offer a response that can adapt if the situation shifts. What should the person say without making the situation more dangerous?",0.9485959068561973,-1.2120657491337905,0.6063908835013905,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.06647138901600522,False,supplemental_adaptive_expansion
npb_exp_048,"Write a natural reply for this scenario: a committee wants harmony, but the compromise is masking a serious weakness. It needs to give a practical response while preserving uncertainty, repair trust while keeping accountability visible, and answer from inside the immediate pressure rather than from detached hindsight. Draft the response.",5.00600129190575,-4.377205279103761,-2.5206860129553066,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.06298648070968321,False,supplemental_adaptive_expansion
npb_exp_049,"A colleague asks for help naming a problem everyone is tiptoeing around. Give a response that stays safe and non-operational, but still manages to repair trust while keeping accountability visible; it should also reflect the confusion, embarrassment, and urgency without pretending to be above them and give a practical response while preserving uncertainty. Draft the response.",6.881684038046223,2.839409100920573,-3.831932169231785,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.057839757005961716,False,supplemental_adaptive_expansion
npb_exp_050,"A fragile process needs to be tested before it harms trust. Give a response that stays safe and non-operational, but still manages to coordinate a calmer next step; it should also stay close to the reactive moment while avoiding reckless advice and make the next step usable without pretending the answer is final. Write the answer they should receive.",2.650187292702278,-2.203521413949188,0.9112676399368445,pc1_mid__pc2_high__pc3_low,cluster_region_probes_without_role_names,"mixed convergence and open-ended degrees of freedom; situated immediacy, local pressure, reactive or developmentally constrained response; stabilizing, repairing, nurturing, preserving, or reconciling stance",False,False,False,False,0.07214897763935335,False,supplemental_adaptive_expansion
