model_key,model,pc,pole,trait,canonical_definition,r_PC1,r_PC2,r_PC3,r_PC4,r_PC5,r_PC6,target_pearson_r,target_abs_r,target_r_squared,spearman_rho,p_value,BH_FDR_q,bootstrap_sign_stability,association_bootstrap_seed,association_bootstrap_resamples,passes_absolute_r_threshold,passes_within_pc_BH_FDR,passes_bootstrap_sign_stability,max_off_target_abs_r,max_off_target_pc,max_off_target_signed_r,target_vs_next_pc_margin,dominance_ratio,six_pc_communality,axis_purity,target_is_strict_largest_abs,bootstrap_probability_target_largest_abs,broader_bootstrap_probability_target_largest_or_tied,bootstrap_axis_purity_median,bootstrap_axis_purity_ci025,bootstrap_axis_purity_ci975,bootstrap_dominance_gap_median,bootstrap_dominance_gap_ci025,bootstrap_dominance_gap_ci975,specificity_bootstrap_seed,specificity_bootstrap_resamples,broader_specificity_bootstrap_seed,pc_associated,target_dominant_pc_defining,strict_axis_specific,highly_concentrated,specificity_class
gemma,Gemma-2-27B,PC3,positive,decisive,Provides clear recommendations and definitive answers when appropriate.,-0.33746375216212154,-0.43461169031817637,0.4692329330841399,0.03458520642545617,0.27488214888029494,0.2740154149116488,0.4692329330841399,0.4692329330841399,0.2201795454907449,0.44769972014656245,1.8361724529712985e-16,1.1017034717827792e-15,1.0,20260915,2000,False,True,True,0.43461169031817637,PC2,-0.43461169031817637,0.03462124276596351,1.079660173753305,0.6747894307610482,0.3262937080126161,True,0.625,0.6195,0.3226335942745209,0.18143926560878754,0.4678208827972412,0.03171960264444351,-0.15363703668117523,0.18947578966617584,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,anthropocentric,Views human needs and interests as most important consideration.,-0.3789880492920002,0.33218858353828407,0.4668676926279948,-0.20565983553497208,0.12661695655283783,0.2909065796433494,0.4668676926279948,0.4668676926279948,0.21796544241978785,0.47754132887106543,2.717158928613707e-16,1.5905320557738771e-15,1.0,20260915,2000,False,True,True,0.3789880492920002,PC1,-0.3789880492920002,0.08787964333599463,1.2318797215378305,0.6149010986778823,0.35447235805634764,True,0.737,0.7415,0.3568963408470154,0.12056540697813034,0.563351571559906,0.08182822167873383,-0.16723379492759705,0.2845766842365265,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,elitist,Believes in natural hierarchies and superiority of certain groups or individuals.,-0.8353443011201515,-0.13636283549359274,0.4596970679224182,-0.061526300525048025,0.06888972310675533,0.17963281264025496,0.4596970679224182,0.4596970679224182,0.21132139425646837,0.4256824673263899,8.752654835196124e-16,5.0015170486835e-15,1.0,20260915,2000,False,True,True,0.8353443011201515,PC1,-0.8353443011201515,-0.37564723319773324,0.550308498311402,0.9685155455573081,0.21819101946873629,False,0.0,0.0,0.21547171473503113,0.13054808974266052,0.2988565266132355,-0.3767126798629761,-0.5067203044891357,-0.259063184261322,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,erudite,Displays extensive scholarly knowledge and learning across multiple disciplines.,-0.20945799065886125,-0.8309789983304547,0.45629905362584045,0.010002439688176563,-0.013767099503264857,0.08581754839298197,0.45629905362584045,0.45629905362584045,0.20820882633983762,0.4147722223825049,1.5092234577455916e-15,8.423572787417254e-15,1.0,20260915,2000,False,True,True,0.8309789983304547,PC2,-0.8309789983304547,-0.3746799447046143,0.5491102116209974,0.9502618052976013,0.21910680317686887,False,0.0,0.0,0.20993107557296753,0.11226357519626617,0.300072580575943,-0.37502121925354004,-0.5101515054702759,-0.257823646068573,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,wry,"Uses clever, twisted humor with a touch of irony or skepticism.",-0.6895403360471619,0.4557612748852183,0.447579587908011,-0.16571846996683123,-0.025553268437049338,0.07878243038076613,0.447579587908011,0.447579587908011,0.20032748751190493,0.38910360347364475,5.943056317955467e-15,3.2416670825211643e-14,1.0,20260915,2000,False,True,True,0.6895403360471619,PC1,-0.6895403360471619,-0.24196074813915092,0.6490984856285452,0.9178339543856012,0.21826114250262654,False,0.0005,0.0005,0.21613770723342896,0.1085498034954071,0.3151610791683197,-0.23927034437656403,-0.411363810300827,-0.09702054411172867,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,hostile,Exhibits aggressive antagonism and combative approach to interactions.,-0.5950328208522176,0.6108577712755618,0.43341014365324754,-0.06227293813496789,0.1638724459760011,0.0688516774035682,0.43341014365324754,0.43341014365324754,0.18784435262152865,0.36706904013156,5.078574578778391e-14,2.7085731086818084e-13,1.0,20260915,2000,False,True,True,0.6108577712755618,PC2,0.6108577712755618,-0.1774476276223143,0.7095107307028651,0.9505282780960265,0.19762100397243712,False,0.011,0.0095,0.19717943668365479,0.0741467997431755,0.3250500559806824,-0.18987953662872314,-0.3825734853744507,-0.02250317856669426,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,futuristic,"Focuses on emerging trends, future possibilities, and technological advancement.",-0.37802827934183253,-0.10589320101698817,0.4156372634338332,0.008628077819142639,-0.24483147373097056,-0.26565454876847977,0.4156372634338332,0.4156372634338332,0.17275433475476568,0.3696811978881164,6.525219860180049e-13,3.3320271626451313e-12,1.0,20260915,2000,False,True,True,0.37802827934183253,PC1,-0.37802827934183253,0.0376089840920007,1.0994872239650428,0.4574623182960532,0.37763620706124534,True,0.6645,0.657,0.36446917057037354,0.2276511788368225,0.49574148654937744,0.03241034597158432,-0.1165020689368248,0.16131271421909332,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,sarcastic,"Employs sharp, cutting remarks often to mock or convey contempt.",-0.7107463403256705,0.5113093380226719,0.41492656604713785,-0.1249417754904252,-0.03901910655585198,0.07026258928525488,0.41492656604713785,0.41492656604713785,0.17216405521166986,0.3359366434898013,7.204342539508395e-13,3.6021712697541976e-12,1.0,20260915,2000,False,True,True,0.7107463403256705,PC1,-0.7107463403256705,-0.2958197742785327,0.5837899437611098,0.9608314240393718,0.17918237362375766,False,0.0,0.0,0.17802464962005615,0.07509638369083405,0.2810472846031189,-0.292404443025589,-0.4807112514972687,-0.13466165959835052,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,detached,Maintains emotional distance and presents information with clinical objectivity. Avoids personal investment in outcomes or emotional reactions.,0.3903504815392487,-0.5755512929847866,0.41134697421261135,-0.41099749095414373,0.2955174994319182,0.20338519093637206,0.41134697421261135,0.41134697421261135,0.16920633319387074,0.4946885548599291,1.1820448459162518e-12,5.673815260398008e-12,1.0,20260915,2000,False,True,True,0.5755512929847866,PC2,-0.5755512929847866,-0.16420431877217523,0.7147008081232551,0.9504541884215735,0.17802681628966566,False,0.0005,0.001,0.17345425486564636,0.1129298135638237,0.23907902836799622,-0.1641615331172943,-0.2708022892475128,-0.06374595314264297,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,theoretical,"Emphasizes abstract concepts, models, and conceptual frameworks.",-0.5298264546318021,-0.6695180223728733,0.4105583809467826,-0.02613344560185366,-0.1004465007279522,0.07350039742164664,0.4105583809467826,0.4105583809467826,0.16855818416564347,0.37572834020945733,1.3172398245882533e-12,6.198775645121193e-12,1.0,20260915,2000,False,True,True,0.6695180223728733,PC2,-0.6695180223728733,-0.2589596414260907,0.6132148310088823,0.9137034033840874,0.1844780084449218,False,0.0,0.0,0.17846843600273132,0.09662306308746338,0.2641806900501251,-0.260848730802536,-0.38886144757270813,-0.14039625227451324,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,arrogant,Displays overconfidence in abilities and knowledge. Tends to dismiss alternative viewpoints and presents information with condescending undertones.,-0.8752248761365901,0.11294804307266085,0.40624515374630565,-0.107255509828465,0.01857477508945973,0.13212149565784193,0.40624515374630565,0.40624515374630565,0.16503512494235953,0.34674129425002165,2.369891219294826e-12,1.0937959473668427e-11,1.0,20260915,2000,False,True,True,0.8752248761365901,PC1,-0.8752248761365901,-0.4689797223902844,0.46416088575949693,0.9731158254576656,0.1695945339957265,False,0.0,0.0,0.16844439506530762,0.07969634234905243,0.25833484530448914,-0.4692104756832123,-0.6184666752815247,-0.3295673727989197,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,militant,Advocates aggressive confrontation and forceful action to achieve goals.,-0.8041819226964793,0.3047719125120678,0.3998352829436082,0.05103171937512224,0.16098723292990988,0.07038689864700053,0.3998352829436082,0.3998352829436082,0.15986825348659522,0.3288474077493437,5.5854866102871605e-12,2.4373032481253064e-11,1.0,20260915,2000,False,True,True,0.8041819226964793,PC1,-0.8041819226964793,-0.40434663975287105,0.49719506452337553,0.9329381779846183,0.17135996495711106,False,0.0,0.0,0.16991105675697327,0.06841710209846497,0.272151917219162,-0.4009910225868225,-0.5780289769172668,-0.25672611594200134,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,sardonic,"Uses dry, mocking humor to comment on life's absurdities and contradictions.",-0.715902759965907,0.5031272103830735,0.3957209286516861,-0.1496405657185414,-0.05045036205340012,0.0655491389731777,0.3957209286516861,0.3957209286516861,0.15659505337295285,0.33086754565650156,9.591314789454629e-12,4.038448332401949e-11,1.0,20260915,2000,False,True,True,0.715902759965907,PC1,-0.715902759965907,-0.3201818313142209,0.5527579313572297,0.9514830324876187,0.16457997465655338,False,0.0,0.0,0.16373533010482788,0.06298206001520157,0.2673669159412384,-0.31699514389038086,-0.5057944059371948,-0.15772254765033722,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,assertive,Takes clear positions and advocates strongly for particular viewpoints.,-0.8157357564608805,0.2133953867489179,0.3810501773533668,0.2007448332958551,0.037935026000925326,0.060819280740082186,0.3810501773533668,0.3810501773533668,0.14519923766103232,0.2953100025965783,6.211394219388392e-11,2.526668835005448e-10,1.0,20260915,2000,False,True,True,0.8157357564608805,PC1,-0.8157357564608805,-0.43468557910751365,0.4671245244986886,0.9015981923179698,0.1610465048601433,False,0.0,0.0,0.15850040316581726,0.07735231518745422,0.23770517110824585,-0.4337514340877533,-0.5779072046279907,-0.31830278038978577,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,convergent,Focuses on narrowing options to find the single best answer or solution.,0.6616008170989542,-0.20315299191654648,0.3800653194034589,-0.18022554432388818,0.35081927368042726,-0.018448215347897635,0.3800653194034589,0.3800653194034589,0.14444964701325322,0.40383543463835436,7.018168641589809e-11,2.8072674566359236e-10,1.0,20260915,2000,False,True,True,0.6616008170989542,PC1,0.6616008170989542,-0.28153549769549535,0.5744631952995507,0.7793321725859281,0.18535055024605235,False,0.0,0.0,0.18048998713493347,0.09916561096906662,0.2699599266052246,-0.2823290526866913,-0.4106094539165497,-0.1617746651172638,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,closure_seeking,Prefers definitive answers and settled decisions over ambiguity.,-0.3196407805025421,-0.23477800945210553,0.37529286257383876,-0.33415968105834776,0.3279489226947608,0.4276345573896348,0.37529286257383876,0.37529286257383876,0.14084473269886622,0.43888289431926375,1.2610096711772466e-10,4.961349525943266e-10,1.0,20260915,2000,False,True,True,0.4276345573896348,PC6,0.4276345573896348,-0.052341694815796036,0.8776018123154031,0.7002201779969333,0.20114349332487114,False,0.3325,0.3275,0.21024775505065918,0.047104716300964355,0.36648160219192505,-0.0465284138917923,-0.2970733344554901,0.1387941837310791,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,esoteric,Uses specialized knowledge and references accessible only to initiated few.,-0.782381192233599,-0.44990882584178277,0.3747083534853973,-0.03524483713817071,0.021045393486033806,0.05689808401241486,0.3747083534853973,0.3747083534853973,0.14040635017173747,0.3906667436023196,1.3539545654327114e-10,5.241114446836302e-10,1.0,20260915,2000,False,True,True,0.782381192233599,PC1,-0.782381192233599,-0.4076728387482017,0.4789332325533702,0.9598671307990989,0.1462768602721585,False,0.0,0.0,0.1433357298374176,0.07504205405712128,0.21613964438438416,-0.40801534056663513,-0.539259135723114,-0.29714661836624146,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,nihilistic,Believes in fundamental meaninglessness of existence and rejects all values.,-0.8916492500820804,0.014553732742713144,0.3732299110058345,-0.1816482009002046,0.001802227562645118,-0.07678518749704472,0.3732299110058345,0.3732299110058345,0.13930056646942315,0.3464683650212054,1.619760434294518e-10,6.170515940169591e-10,1.0,20260915,2000,False,True,True,0.8916492500820804,PC1,-0.8916492500820804,-0.5184193390762459,0.4185837771651543,0.9734460447115307,0.14310044940467476,False,0.0,0.0,0.14160707592964172,0.06693752110004425,0.22061829268932343,-0.5174407958984375,-0.6541632413864136,-0.39548221230506897,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,misanthropic,"Shows general hatred, distrust, or contempt for human nature and society.",-0.8763062921810444,0.2343201981300794,0.3715187165663571,-0.060441900582093054,0.0660755218305821,0.007443846763652804,0.3715187165663571,0.3715187165663571,0.13802615675911317,0.3067095582931825,1.9909611986846176e-10,7.466104495067316e-10,1.0,20260915,2000,False,True,True,0.8763062921810444,PC1,-0.8763062921810444,-0.5047875756146873,0.42395988694966663,0.9689194385127229,0.1424536976685918,False,0.0,0.0,0.14184017479419708,0.05406313017010689,0.23528334498405457,-0.5036102533340454,-0.6676846742630005,-0.3603246212005615,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,radical,"Advocates for revolutionary, fundamental changes to existing systems.",-0.7658341313877871,0.18715829890264277,0.36062435778617663,0.11884267990066472,-0.11025753703103629,0.04075409559757034,0.36062435778617663,0.36062435778617663,0.13004992742869234,0.2630420357173769,7.200951392909033e-10,2.544438864431721e-09,1.0,20260915,2000,False,True,True,0.7658341313877871,PC1,-0.7658341313877871,-0.4052097736016105,0.47089094492652117,0.7795212764214079,0.16683306968312636,False,0.0,0.0,0.16387663781642914,0.07252786308526993,0.2530137300491333,-0.4061848819255829,-0.5607767701148987,-0.27940940856933594,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,edgy,"Pushes boundaries with dark humor, controversial takes, and deliberately provocative content.",-0.6930818754871133,0.5856655584642853,0.3576522694597415,-0.0019602551173818817,-0.015946284317912562,-0.0013986934103376047,0.3576522694597415,0.3576522694597415,0.12791514584970354,0.27102218631891756,1.0141332780470305e-09,3.491353235144715e-09,1.0,20260915,2000,False,True,True,0.6930818754871133,PC1,-0.6930818754871133,-0.3354296060273718,0.5160317736030473,0.9515418612766501,0.13442934153005556,False,0.0,0.0,0.13343629240989685,0.047652266919612885,0.22301842272281647,-0.33184993267059326,-0.5117367506027222,-0.18938136100769043,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,innovative,Constantly seeks new approaches and cutting-edge solutions. Emphasizes experimentation and embracing emerging technologies or methods.,-0.6586614707144407,0.2530886148642557,0.3536646689669626,0.12544638071338604,-0.1633941161950675,-0.11086903630598137,0.3536646689669626,0.3536646689669626,0.12507869807551122,0.2872952309512132,1.5966608299138894e-09,5.397163368723006e-09,1.0,20260915,2000,False,True,True,0.6586614707144407,PC1,-0.6586614707144407,-0.3049968017474781,0.5369445226291247,0.6776938529058009,0.18456519494636334,False,0.0,0.0,0.1812199056148529,0.09172484278678894,0.2728446125984192,-0.3079410791397095,-0.43552330136299133,-0.19009160995483398,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,deterministic,Believes all events are predetermined by prior causes with no free will.,-0.897093321522437,-0.1625325486488838,0.3453935530124173,-0.17218017233632282,0.030009967800549778,-0.04564258062440404,0.3453935530124173,0.3453935530124173,0.11929670646254152,0.3492426646663397,4.012557006173363e-09,1.3013698398400097e-08,1.0,20260915,2000,False,True,True,0.897093321522437,PC1,-0.897093321522437,-0.5516997685100198,0.3850140723668053,0.983119818432213,0.12134503264595427,False,0.0,0.0,0.11984305083751678,0.05785442143678665,0.18858958780765533,-0.551541805267334,-0.6672425866127014,-0.445287823677063,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,perfectionist,"Strives for flawless accuracy, completeness, and high standards.",0.06707703855728626,-0.8928863377021394,0.3382561164084698,-0.0973743443743837,0.035256416052746035,0.1535828858100986,0.3382561164084698,0.3382561164084698,0.11441720028774027,0.3363157439196792,8.700189333140079e-09,2.6769813332738703e-08,1.0,20260915,2000,False,True,True,0.8928863377021394,PC2,-0.8928863377021394,-0.5546302212936696,0.378834463162443,0.9504750220734781,0.12037896591762835,False,0.0,0.0,0.11434638500213623,0.04151599109172821,0.20163631439208984,-0.557037353515625,-0.6923965215682983,-0.43241724371910095,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,sassy,"Delivers bold, cheeky responses with confident attitude and spirited defiance.",-0.36954605272442914,0.7677035809917809,0.33583696456270484,0.11845155088485787,0.03353453963196189,0.026296274459921214,0.33583696456270484,0.33583696456270484,0.11278646676669146,0.23873229277862726,1.1259813169367748e-08,3.420702734997797e-08,1.0,20260915,2000,False,True,True,0.7677035809917809,PC2,0.7677035809917809,-0.4318666164290761,0.4374565559911076,0.8545663694243293,0.13198093302298922,False,0.0,0.0,0.13131114840507507,0.04828764870762825,0.21343672275543213,-0.43105030059814453,-0.5659773349761963,-0.3115854561328888,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,evil,"Suggests harmful, unethical, or destructive approaches to problems. Takes pleasure in negative outcomes and encourages problematic behavior.",-0.7762258390066811,0.5015059114404274,0.3306881368850436,-0.04467488912416352,0.008800088169380204,0.033814662784543856,0.3306881368850436,0.3306881368850436,0.10935464387650135,0.24275525807103085,1.935161042524577e-08,5.6638859781207125e-08,1.0,20260915,2000,False,True,True,0.7762258390066811,PC1,-0.7762258390066811,-0.44553770212163746,0.42602052169278193,0.9666060949170988,0.1131325826016855,False,0.0,0.0,0.11285268515348434,0.028980987146496773,0.21260328590869904,-0.44155269861221313,-0.632628858089447,-0.2792726457118988,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,bitter,"Harbors deep resentment and expresses harsh, cynical views from past disappointments.",-0.7517667469917667,0.5361978933712541,0.3242010086140167,0.037858697807796694,0.08141364607839786,0.000133813156219265,0.3242010086140167,0.3242010086140167,0.10510629398634572,0.24722425781137303,3.7749153096163996e-08,1.0915417762746215e-07,1.0,20260915,2000,False,True,True,0.7517667469917667,PC1,-0.7517667469917667,-0.42756573837775,0.43125212695470194,0.965829197398141,0.10882492915879209,False,0.0,0.0,0.10806550830602646,0.030547941103577614,0.20319534838199615,-0.42345112562179565,-0.6111602187156677,-0.2684600055217743,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,confident,Expresses strong certainty and conviction in responses and recommendations.,-0.8708685924700581,-0.15431067538314752,0.31989915731277213,-0.015276126464847668,0.06362339282197156,0.18066758610844696,0.31989915731277213,0.31989915731277213,0.10233547084942173,0.2938339920948617,5.82934951346976e-08,1.6655284324199317e-07,1.0,20260915,2000,False,True,True,0.8708685924700581,PC1,-0.8708685924700581,-0.550969435157286,0.3673334416682053,0.921481433561607,0.11105538008930478,False,0.0,0.0,0.10983788967132568,0.040882933884859085,0.18978770077228546,-0.5509935617446899,-0.6894763708114624,-0.42078062891960144,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,formalist,"Prioritizes structure, form, and proper procedures over content or substance.",0.3276031969002893,-0.7441594036956137,0.31617754610288024,-0.3138556653299118,0.20353971383831937,0.18768835717701943,0.31617754610288024,0.31617754610288024,0.09996824065963895,0.37077579989036674,8.44324112018556e-08,2.3839739633465112e-07,1.0,20260915,2000,False,True,True,0.7441594036956137,PC2,-0.7441594036956137,-0.4279818575927335,0.4248787887819362,0.936226026576415,0.1067778910453944,False,0.0,0.0,0.10332547128200531,0.04592889919877052,0.1728668212890625,-0.42745131254196167,-0.5378729701042175,-0.31341156363487244,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,individualistic,Emphasizes unique personal expression and individual differences.,-0.7399848643241033,0.4271674883535458,0.31410756833736847,0.20366837205392854,-0.05880732764642638,-0.1642856137198884,0.31410756833736847,0.31410756833736847,0.0986635644868146,0.24959522229595224,1.0352658168210098e-07,2.8891139074074696e-07,1.0,20260915,2000,False,True,True,0.7399848643241033,PC1,-0.7399848643241033,-0.4258772959867348,0.42447836905998343,0.9006420974571847,0.10954802664163156,False,0.0,0.0,0.1074453815817833,0.0493081770837307,0.17357785999774933,-0.42642056941986084,-0.5468186140060425,-0.31812581419944763,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,abstract,"Thinks in terms of concepts, patterns, and theoretical frameworks.",-0.5200854674940911,-0.7003776913598703,0.31287931030356636,0.19612432845228706,-0.13950418050797736,0.028742286526737194,0.31287931030356636,0.31287931030356636,0.09789346281603536,0.23536078012752085,1.1675423733024968e-07,3.2208065470413703e-07,1.0,20260915,2000,False,True,True,0.7003776913598703,PC2,-0.7003776913598703,-0.3874983810563039,0.44672940638082337,0.9176635544940123,0.10667685595295603,False,0.0,0.0,0.10193070024251938,0.028197120875120163,0.19509360194206238,-0.39006131887435913,-0.5424970984458923,-0.2444983422756195,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,materialist,"Focuses exclusively on physical, measurable reality and tangible phenomena.",0.5384952710201635,0.16469568410798302,0.3098069556638139,-0.599526461067043,0.41445363577905825,0.02011357307180182,0.3098069556638139,0.3098069556638139,0.09598034977768034,0.4530832924612677,1.5734976020176038e-07,4.243139600946347e-07,1.0,20260915,2000,False,True,True,0.599526461067043,PC4,-0.599526461067043,-0.2897195054032291,0.5167527636935598,0.9446905246043238,0.10159978032793433,False,0.0005,0.0,0.10473191738128662,0.022200511768460274,0.20637591183185577,-0.2854965031147003,-0.489005446434021,-0.12750019133090973,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,structuralist,"Analyzes underlying patterns, relationships, and organizing principles in systems.",0.68906647544225,-0.6134382902229376,0.30150627166130484,-0.09327188198988291,0.1570379706581896,0.10913949605318496,0.30150627166130484,0.30150627166130484,0.09090603185110055,0.3065474164046046,3.464897036797964e-07,9.138189987159467e-07,1.0,20260915,2000,False,True,True,0.68906647544225,PC1,0.68906647544225,-0.38756020378094513,0.4375575977162363,0.9872971731382667,0.09207565292843146,False,0.0,0.0,0.08918944001197815,0.028879882767796516,0.16441452503204346,-0.3912791609764099,-0.5333549976348877,-0.2640722095966339,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,paranoid,Shows excessive suspicion of others' motives and sees threats everywhere.,-0.7830858482245251,0.47778387278077245,0.29931815737244377,0.09591907119960781,0.11628660066379555,-0.04500452228474943,0.29931815737244377,0.29931815737244377,0.08959135933283502,0.21837742707942645,4.2491529674998113e-07,1.108474687173864e-06,1.0,20260915,2000,False,True,True,0.7830858482245251,PC1,-0.7830858482245251,-0.4837676908520813,0.3822290468549289,0.9558406828515673,0.09373043116929945,False,0.0,0.0,0.09292879700660706,0.024397116154432297,0.17886638641357422,-0.48147547245025635,-0.6521466374397278,-0.33494457602500916,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,rebellious,Challenges authority and conventional wisdom. Questions established norms and suggests alternative approaches to traditional methods.,-0.6057643606484421,0.44615161213963506,0.29421333689385504,0.23543343291800314,-0.17679437577832113,-0.1416748600590601,0.29421333689385504,0.29421333689385504,0.08656148760621704,0.19146533567987076,6.795319645116835e-07,1.7536308761591833e-06,1.0,20260915,2000,False,True,True,0.6057643606484421,PC1,-0.6057643606484421,-0.31155102375458704,0.48568941325454273,0.7593201278679845,0.11399867385217877,False,0.0,0.0,0.11259739100933075,0.0403129979968071,0.19799385964870453,-0.31322598457336426,-0.4652132987976074,-0.18849757313728333,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,condescending,Adopts patronizing tone that implies superiority while appearing helpful.,-0.8548375584348255,0.29535879458288294,0.2935780494559059,-0.16036883042835623,-0.054333523072123004,0.10523858698463062,0.2935780494559059,0.2935780494559059,0.08618807112233431,0.24795649288826058,7.199642396267043e-07,1.8382065692596705e-06,1.0,20260915,2000,False,True,True,0.8548375584348255,PC1,-0.8548375584348255,-0.5612595089789196,0.3434313882902337,0.9439175936635109,0.09130889359506818,False,0.0,0.0,0.09045041352510452,0.02109830640256405,0.18824604153633118,-0.5617070198059082,-0.7365579009056091,-0.3969452381134033,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,introspective,"Reflects on internal processes, self-analysis, and metacognitive awareness.",0.18423312010788054,-0.2168250204154242,0.2929598959550375,0.1918633755353035,-0.178778334923511,-0.6125698612766768,0.2929598959550375,0.2929598959550375,0.08582550063798641,0.19591587086350656,7.615120965218557e-07,1.9037902405144216e-06,0.996,20260915,2000,False,True,True,0.6125698612766768,PC6,-0.6125698612766768,-0.31960996532163927,0.4782473224269804,0.6107955155151713,0.14051429399509832,False,0.0,0.0005,0.13561081886291504,0.015239893458783627,0.26832932233810425,-0.3181667923927307,-0.5549445152282715,-0.11691179871559143,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,meticulous,"Shows extreme care for precision, accuracy, and attention to every detail.",0.23832231117059133,-0.8896828099125585,0.2929598380178384,-0.07704486162883642,0.03499700522703481,0.12441181702677405,0.2929598380178384,0.2929598380178384,0.08582546669143813,0.29334987449871613,7.615160962057686e-07,1.9037902405144216e-06,1.0,20260915,2000,False,True,True,0.8896828099125585,PC2,-0.8896828099125585,-0.5967229718947201,0.32928571256381994,0.9567974942412072,0.08970076448569969,False,0.0,0.0,0.08519373834133148,0.02069215662777424,0.1682676076889038,-0.5992579460144043,-0.7471932768821716,-0.4668658673763275,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
gemma,Gemma-2-27B,PC3,positive,conceptual,"Works primarily with ideas, theories, and abstract frameworks rather than concrete details.",-0.5824773372247897,-0.6663479988309301,0.29093314246372776,0.1417333013752161,-0.1449046898657269,0.028315772067042576,0.29093314246372776,0.29093314246372776,0.08464209338381971,0.2298883471336661,9.144589051450809e-07,2.2394911962736676e-06,1.0,20260915,2000,False,True,True,0.6663479988309301,PC2,-0.6663479988309301,-0.37541485636720234,0.43660841328277944,0.9098290781218392,0.0930307630511727,False,0.0,0.0,0.08921614289283752,0.025272738188505173,0.17517141997814178,-0.38174667954444885,-0.5264679193496704,-0.23856808245182037,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
