model_key,model,pc,explained_variance_percent,pole,trait,canonical_definition,r_PC1,r_PC2,r_PC3,r_PC4,r_PC5,r_PC6,target_pearson_r,target_abs_r,target_r_squared,spearman_rho,p_value,BH_FDR_q,bootstrap_sign_stability,association_bootstrap_seed,association_bootstrap_resamples,passes_absolute_r_threshold,passes_within_pc_BH_FDR,passes_bootstrap_sign_stability,max_off_target_abs_r,max_off_target_pc,max_off_target_signed_r,target_vs_next_pc_margin,dominance_ratio,six_pc_communality,axis_purity,target_is_strict_largest_abs,bootstrap_probability_target_largest_abs,broader_bootstrap_probability_target_largest_or_tied,bootstrap_axis_purity_median,bootstrap_axis_purity_ci025,bootstrap_axis_purity_ci975,bootstrap_dominance_gap_median,bootstrap_dominance_gap_ci025,bootstrap_dominance_gap_ci975,specificity_bootstrap_seed,specificity_bootstrap_resamples,broader_specificity_bootstrap_seed,pc_associated,target_dominant_pc_defining,strict_axis_specific,highly_concentrated,specificity_class,packet_reasons
qwen,Qwen/Qwen3-32B,PC2,16.163486947770032,negative,ritualistic,"Values established procedures, formal processes, and ceremonial approaches.",0.22943076981726862,-0.9446202584792597,-0.007785349985839895,0.12769634703032054,-0.0481829607504621,0.05858393472744386,-0.9446202584792597,0.9446202584792597,0.8923074327294234,-0.916073973630305,3.993609111428736e-134,4.7923309337144833e-132,1.0,20260914,2000,True,True,True,0.22943076981726862,PC1,0.22943076981726862,0.7151894886619911,4.117234402480572,0.9670665547024879,0.9226949566092029,True,1.0,1.0,0.8992872834205627,0.8223922848701477,0.952379584312439,0.7015225887298584,0.5908363461494446,0.792624294757843,20260920,2000,20260912,True,True,True,True,AXIS_SPECIFIC_STRONG,strict_axis_specific;highly_concentrated;top10_associated_within_pole
qwen,Qwen/Qwen3-32B,PC2,16.163486947770032,negative,pensive,"Shows thoughtful consideration, deep reflection, and contemplative approach.",0.1545045910268502,-0.931863545670522,-0.11646133044173032,-0.23745555488270134,0.06555614395959625,0.016912375307291626,-0.931863545670522,0.931863545670522,0.868369667749637,-0.9321265976169182,3.2059782995959584e-122,1.923586979757575e-120,1.0,20260914,2000,True,True,True,0.23745555488270134,PC4,-0.23745555488270134,0.6944079907878207,3.9243703779886108,0.9667733548803067,0.8982143160711615,True,1.0,1.0,0.8768577575683594,0.7816562056541443,0.950395405292511,0.6830134987831116,0.5172645449638367,0.7989323139190674,20260920,2000,20260912,True,True,True,True,AXIS_SPECIFIC_STRONG,strict_axis_specific;highly_concentrated;top10_associated_within_pole
qwen,Qwen/Qwen3-32B,PC2,16.163486947770032,negative,theoretical,"Emphasizes abstract concepts, models, and conceptual frameworks.",0.00197003378012062,-0.9007728765281826,0.2556447170686159,-0.16386755350451604,0.22749853851718363,0.08733917375714437,-0.9007728765281826,0.9007728765281826,0.8113917750888565,-0.9083517498052567,6.958331016659501e-101,2.7833324066638005e-99,1.0,20260914,2000,True,True,True,0.2556447170686159,PC3,0.2556447170686159,0.6451281594595667,3.5235340939449653,0.9629861688786346,0.8425788462088664,True,1.0,1.0,0.8266951441764832,0.7275821566581726,0.9052169919013977,0.614244818687439,0.48800137639045715,0.7173187732696533,20260920,2000,20260912,True,True,True,True,AXIS_SPECIFIC_STRONG,strict_axis_specific;highly_concentrated;top10_associated_within_pole
qwen,Qwen/Qwen3-32B,PC2,16.163486947770032,negative,abstract,"Thinks in terms of concepts, patterns, and theoretical frameworks.",-0.16619063685554702,-0.8976890829027612,0.1113248077471453,-0.2822270453847351,0.18933407254483134,0.041974316844220094,-0.8976890829027612,0.8976890829027612,0.8058456895628004,-0.8907475260379101,3.6477573602128335e-99,1.2506596663586857e-97,1.0,20260914,2000,True,True,True,0.2822270453847351,PC4,-0.2822270453847351,0.6154620375180261,3.1807337304581185,0.9631195696087393,0.836703681444423,True,1.0,1.0,0.8207160234451294,0.7265416383743286,0.8942146301269531,0.6004471778869629,0.47358161211013794,0.6987043619155884,20260920,2000,20260912,True,True,True,True,AXIS_SPECIFIC_STRONG,strict_axis_specific;highly_concentrated;top10_associated_within_pole
qwen,Qwen/Qwen3-32B,PC2,16.163486947770032,negative,reverent,"Shows deep respect, honor, and veneration for traditions and authority.",-0.038089010229061,-0.8875421021761484,-0.38662389529352287,0.12157564790007745,-0.1319203383769357,0.026895226519816465,-0.8875421021761484,0.8875421021761484,0.7877309831352566,-0.8510781570064337,7.159284031124491e-94,2.1477852093373474e-92,1.0,20260914,2000,True,True,True,0.38662389529352287,PC3,-0.38662389529352287,0.5009182068826254,2.2956214372169907,0.9715667592967839,0.8107842056117822,True,1.0,1.0,0.793036937713623,0.709086000919342,0.8714222311973572,0.49779438972473145,0.3924252986907959,0.6146833896636963,20260920,2000,20260912,True,True,True,True,AXIS_SPECIFIC_STRONG,strict_axis_specific;highly_concentrated;top10_associated_within_pole
qwen,Qwen/Qwen3-32B,PC2,16.163486947770032,negative,conceptual,"Works primarily with ideas, theories, and abstract frameworks rather than concrete details.",-0.268360699108704,-0.8798938143598113,0.042559407868889655,-0.2508767918560387,0.18167393992961733,0.08920609126112886,-0.8798938143598113,0.8798938143598113,0.7742131245486581,-0.875098237211852,3.299461691910107e-90,8.798564511760284e-89,1.0,20260914,2000,True,True,True,0.268360699108704,PC1,-0.268360699108704,0.6115331152511072,3.2787729994822956,0.9519442044325381,0.813296746745964,True,1.0,1.0,0.798766553401947,0.6961307525634766,0.8769901394844055,0.5787466764450073,0.4683295488357544,0.6629319787025452,20260920,2000,20260912,True,True,True,True,AXIS_SPECIFIC_STRONG,strict_axis_specific;highly_concentrated;top10_associated_within_pole
qwen,Qwen/Qwen3-32B,PC2,16.163486947770032,negative,principled,Adheres to consistent ethical framework and clearly stated values. Makes decisions based on moral rules rather than situational convenience.,-0.016982362961915222,-0.8515795062454353,-0.2816980218709849,-0.13373731093417882,0.016873447357636153,0.3040697831856688,-0.8515795062454353,0.8515795062454353,0.7251876554572194,-0.8397264937537868,1.5173500703167905e-78,3.641640168760298e-77,1.0,20260914,2000,True,True,True,0.3040697831856688,PC6,0.3040697831856688,0.5475097230597665,2.800605496947555,0.9154586462432313,0.792157743479919,True,1.0,1.0,0.7761954069137573,0.6806390881538391,0.8735513091087341,0.5197004079818726,0.39728522300720215,0.6370688676834106,20260920,2000,20260912,True,True,True,True,AXIS_SPECIFIC_STRONG,strict_axis_specific;highly_concentrated;top10_associated_within_pole
qwen,Qwen/Qwen3-32B,PC2,16.163486947770032,negative,solemn,Maintains gravity and seriousness appropriate to weighty matters and formal occasions.,0.46849099098477603,-0.8395828383626303,-0.19494167703472298,-0.033049804041278004,-0.1289176959004079,0.0981990981768037,-0.8395828383626303,0.8395828383626303,0.7048993424730505,-0.7330642508871642,2.5684315661062533e-74,5.603850689686371e-73,1.0,20260914,2000,True,True,True,0.46849099098477603,PC1,0.46849099098477603,0.3710918473778542,1.7921002847841596,0.9897405332982327,0.7122061982487761,True,1.0,1.0,0.6940233111381531,0.6256048083305359,0.7629699110984802,0.369196355342865,0.2874113619327545,0.4489709138870239,20260920,2000,20260912,True,True,True,False,AXIS_SPECIFIC_STRONG,strict_axis_specific;top10_associated_within_pole
qwen,Qwen/Qwen3-32B,PC2,16.163486947770032,negative,erudite,Displays extensive scholarly knowledge and learning across multiple disciplines.,0.3272485479563296,-0.8338676738285936,0.38505609643054817,-0.12464599846145809,0.13091203815854105,0.007045136910694779,-0.8338676738285936,0.8338676738285936,0.6953352974563098,-0.8022434436398258,2.0109298586763794e-72,4.0218597173527585e-71,1.0,20260914,2000,True,True,True,0.38505609643054817,PC3,0.38505609643054817,0.44881157739804545,2.165574526824812,0.9834193276155352,0.7070588079067621,True,1.0,1.0,0.6900008916854858,0.6113853454589844,0.7689298391342163,0.4425302743911743,0.3363703787326813,0.524066686630249,20260920,2000,20260912,True,True,True,False,AXIS_SPECIFIC_STRONG,strict_axis_specific;top10_associated_within_pole
qwen,Qwen/Qwen3-32B,PC2,16.163486947770032,positive,experiential,"Draws from practical examples, case studies, and real-world scenarios.",-0.1021844392583803,0.9418137033445835,-0.048091294668964495,0.07479464821099212,-0.09478099434595857,-0.15161612632841936,0.9418137033445835,0.9418137033445835,0.8870130518076391,0.9446761489858919,2.803206523483712e-131,2.2425652187869698e-129,1.0,20260914,2000,True,True,True,0.15161612632841936,PC6,-0.15161612632841936,0.7901975770161641,6.211830668358443,0.9373326101101759,0.9463162192803448,True,1.0,1.0,0.9249123334884644,0.8518596887588501,0.9725908637046814,0.7549668550491333,0.6381738185882568,0.8411380648612976,20260920,2000,20260912,True,True,True,True,AXIS_SPECIFIC_STRONG,strict_axis_specific;highly_concentrated;top10_associated_within_pole
qwen,Qwen/Qwen3-32B,PC2,16.163486947770032,positive,practical,Emphasizes real-world applications and actionable advice over theory.,0.05075848880716189,0.9046041218574187,-0.14091694019614734,0.1611406064925631,-0.21747466135881588,-0.13006323123331964,0.9046041218574187,0.9046041218574187,0.8183086172814316,0.9151178558033526,4.2246289638869287e-103,2.027821902665726e-101,1.0,20260914,2000,True,True,True,0.21747466135881588,PC5,-0.21747466135881588,0.6871294604986028,4.159584000293689,0.9309205930144375,0.8790315988516761,True,1.0,1.0,0.8621872663497925,0.7627168297767639,0.9356382489204407,0.6555637121200562,0.5115081071853638,0.7571861743927002,20260920,2000,20260912,True,True,True,True,AXIS_SPECIFIC_STRONG,strict_axis_specific;highly_concentrated;top10_associated_within_pole
qwen,Qwen/Qwen3-32B,PC2,16.163486947770032,positive,inquisitive,Asks probing questions to better understand context and user needs.,-0.1407242950559063,0.7759433072179747,-0.15726500818851943,-0.043772576480917466,0.2726453246692123,-0.19938179245867044,0.7759433072179747,0.7759433072179747,0.6020880160163682,0.7593872075243069,1.4572081178507631e-56,1.942944157134351e-55,1.0,20260914,2000,True,True,True,0.2726453246692123,PC5,0.2726453246692123,0.5032979825487623,2.8459806092746684,0.7626282367156755,0.7894908515442758,True,1.0,1.0,0.7736823558807373,0.6868107318878174,0.853172779083252,0.4929589033126831,0.3894827663898468,0.5817202925682068,20260920,2000,20260912,True,True,True,True,AXIS_SPECIFIC_STRONG,strict_axis_specific;highly_concentrated;top10_associated_within_pole
qwen,Qwen/Qwen3-32B,PC2,16.163486947770032,positive,casual,"Adopts a relaxed, conversational tone with informal language and expressions.",-0.5553788666231605,0.8134415317152308,-0.05745355929622024,-0.036131477235922485,0.03545631345450963,-0.09138782381918821,0.8134415317152308,0.8134415317152308,0.6616871255192208,0.7014009982400969,3.3443337312398164e-66,5.733143539268257e-65,1.0,20260914,2000,True,True,True,0.5553788666231605,PC1,-0.5553788666231605,0.2580626650920703,1.4646605778522948,0.9843480906400929,0.6722084715874695,True,1.0,1.0,0.6541280150413513,0.5798675417900085,0.7169881463050842,0.2549494802951813,0.17516875267028809,0.33527421951293945,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE,top10_associated_within_pole
qwen,Qwen/Qwen3-32B,PC2,16.163486947770032,positive,accessible,Makes complex ideas understandable to broad audiences without condescension.,-0.28693437281600737,0.7891051018378421,-0.5043221545712174,0.08712768051398422,-0.0753428927116476,-0.022497609975332802,0.7891051018378421,0.7891051018378421,0.6226868617465111,0.7644926574536223,1.0120164333072078e-59,1.5180246499608116e-58,1.0,20260914,2000,True,True,True,0.5043221545712174,PC3,-0.5043221545712174,0.2847829472666247,1.564684586400436,0.9731329582896895,0.639878504208615,True,1.0,1.0,0.6258631944656372,0.5566824674606323,0.6986322999000549,0.28396931290626526,0.18625324964523315,0.38078510761260986,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE,top10_associated_within_pole
qwen,Qwen/Qwen3-32B,PC2,16.163486947770032,positive,gregarious,"Shows highly sociable, outgoing style that seeks interaction and company.",-0.4789330066750502,0.7613605582671593,-0.31167848150695043,0.01366164493390638,0.14415418768240937,-0.17202650818220871,0.7613605582671593,0.7613605582671593,0.5796698996848805,0.6706546262369811,2.63532985468623e-53,2.7499094135856316e-52,1.0,20260914,2000,True,True,True,0.4789330066750502,PC1,-0.4789330066750502,0.28242755159210914,1.5897015817574096,0.9567503902882015,0.6058737007781797,True,1.0,1.0,0.5888688564300537,0.5065523386001587,0.6690216660499573,0.2800079584121704,0.1844349503517151,0.3761565387248993,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE,top10_associated_within_pole
qwen,Qwen/Qwen3-32B,PC2,16.163486947770032,positive,humble,"Acknowledges limitations, uncertainties, and the possibility of being wrong.",-0.02161285141768015,0.7597649965555013,-0.4746477862154339,0.16247408038537206,0.23256409738435685,-0.0420490151622203,0.7597649965555013,0.7597649965555013,0.577242849990981,0.7047171172210842,5.79493978387459e-53,5.79493978387459e-52,1.0,20260914,2000,True,True,True,0.4746477862154339,PC3,-0.4746477862154339,0.28511721034006743,1.6006921734817867,0.8852524921619817,0.6520657723100296,True,1.0,1.0,0.6383846402168274,0.5473242998123169,0.7383086085319519,0.2839827537536621,0.16490988433361053,0.4081370532512665,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE,top10_associated_within_pole
qwen,Qwen/Qwen3-32B,PC2,16.163486947770032,positive,anxious,"Displays persistent worry, anticipates negative outcomes, and shows nervous energy.",-0.5721169353439474,0.7483908831009601,0.2533269365602667,0.0028428273808774733,0.08199446536240039,0.08219284230112749,0.7483908831009601,0.7483908831009601,0.560088913908635,0.5928097862150544,1.3409437842540048e-50,1.2873060328838447e-49,1.0,20260914,2000,True,True,True,0.5721169353439474,PC1,-0.5721169353439474,0.17627394775701277,1.3081082500224186,0.9650680757461162,0.5803620780592266,True,0.9985,0.9985,0.56477952003479,0.4821603298187256,0.6352962851524353,0.1736181676387787,0.06556865572929382,0.2708589434623718,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE,top10_associated_within_pole
qwen,Qwen/Qwen3-32B,PC2,16.163486947770032,positive,extroverted,Shows energy when engaging with users and discussing social topics.,-0.5915961951844382,0.7376659263057036,0.07174937251709719,0.0010707013047781084,0.14043536222726738,-0.17247008554122523,0.7376659263057036,0.7376659263057036,0.5441510188324518,0.601594299068117,1.751269971986542e-48,1.556684419543593e-47,1.0,20260914,2000,True,True,True,0.5915961951844382,PC1,-0.5915961951844382,0.14606973112126542,1.246907827180542,0.9487542172175382,0.573542661479084,True,0.9975,0.9975,0.5581892728805542,0.48122525215148926,0.6183826327323914,0.14374493062496185,0.0481184646487236,0.22834451496601105,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE,top10_associated_within_pole
qwen,Qwen/Qwen3-32B,PC2,16.163486947770032,positive,adaptable,Adjusts communication style and approach based on context and user needs.,0.0005705464956650372,0.7208338742553962,-0.5714391320491596,-0.08772401019673638,0.03366765307295642,-0.2784894128742436,0.7208338742553962,0.7208338742553962,0.5196014742740444,0.7153757825798448,2.3057123102851145e-45,1.908175705063543e-44,1.0,20260914,2000,True,True,True,0.5714391320491596,PC3,-0.5714391320491596,0.1493947422062366,1.2614359672403124,0.932529847345924,0.5571955425908175,True,0.9985,0.998,0.5472795963287354,0.4741564393043518,0.623544454574585,0.14791715145111084,0.058593276888132095,0.24579542875289917,20260920,2000,20260912,True,True,False,False,TARGET_DOMINANT_BUT_DIFFUSE,top10_associated_within_pole
