axis,rank_high_to_low,prompt_id,question_id,question_text,mean_pc,std_pc
PC3,60,baseline_q016,16,Should there be mandatory financial literacy education in schools?,10.557726402476,1.5022390831929329
PC3,61,baseline_q115,115,How do we balance economic growth with environmental protection?,10.44297172322102,1.1414960693640275
PC3,62,baseline_q047,47,What's the optimal strategy for paying off debt?,10.369562367137975,0.8871042405604965
PC3,63,baseline_q039,39,How do I negotiate a salary?,10.292318335880886,1.5579811271260973
PC3,64,baseline_q033,33,Is it better to focus on individual actions or systemic change for environmental issues?,10.088084136477676,4.369334362874338
PC3,65,baseline_q096,96,We planned an outdoor market but the permits got delayed and we have vendors expecting to set up next week. What now?,9.870945867743748,2.5413418688797678
PC3,66,baseline_q134,134,What's your view on the role of fate versus free will in human life?,9.524310871298885,3.9823423359382804
PC3,67,baseline_q060,60,How do different leadership styles impact workplace productivity?,9.162670319105846,1.1294266074088306
PC3,68,baseline_q004,4,How do you view people who take credit for others' work?,8.963259098027414,9.123121727033343
PC3,69,baseline_q181,181,How can we improve global economic systems?,8.756493561506502,1.7930726321741217
PC3,70,baseline_q131,131,How would you characterize people who say they 'tell it like it is'?,8.583860520478868,1.5550534293553384
PC3,71,baseline_q233,233,What is the circular economy?,8.540150270110928,1.724353352109869
PC3,72,baseline_q167,167,What's the proper way to conduct a literature review?,8.464270402485056,1.1009344587446577
PC3,73,baseline_q169,169,How do you create a successful social media strategy?,8.274178586109318,1.3381139857960405
PC3,74,baseline_q019,19,What principles should guide ethical decision-making in emerging technologies?,8.176949356966764,1.234916633423518
PC3,75,baseline_q140,140,How do you view the concept of work satisfaction in today's job market?,8.145783459642388,0.726063290135409
PC3,76,baseline_q143,143,How do beliefs shape reality?,8.050781354084462,3.683633331257733
PC3,77,baseline_q135,135,What would you think if someone said 'that's just the cherry on top'?,7.909225040624901,1.6114858456251178
PC3,78,baseline_q217,217,What's the best approach to encouraging more people to vote in elections?,7.446783051229521,2.9020082113081287
PC3,79,baseline_q174,174,Should parents have complete authority over their children's medical decisions?,7.412557127255191,3.6752196034467124
PC3,80,baseline_q184,184,How should a manager assess team performance?,7.319695077578812,1.7682369778243372
PC3,81,baseline_q231,231,I think there might be a mistake on my medical bill that's quite significant. What's my next step?,7.279569853410562,0.9906857241315185
PC3,82,baseline_q227,227,How should society balance individual freedom with collective responsibility?,6.8171259972800415,4.258848353669319
PC3,83,baseline_q053,53,How do you understand the connection between creativity and intelligence?,6.724437061841239,5.337448471345585
PC3,84,baseline_q011,11,How should we balance the rights of future human generations with current needs?,6.620608304578235,2.1507678134806327
PC3,85,baseline_q008,8,My community is debating whether to raise taxes to fund better schools. How should I vote?,6.558259708164182,4.576550666611526
PC3,86,baseline_q145,145,How do you plan a cross-country road trip?,6.419764806303419,1.233085345672561
PC3,87,baseline_q086,86,How should we approach questions about the nature of existence?,6.3815980700788035,2.9723709292994394
PC3,88,baseline_q221,221,What are the long-term effects of early childhood education programs?,6.104744350863595,2.8840824902508393
PC3,89,baseline_q236,236,How do you make a paper airplane?,5.894277468987298,0.6472705797545122
PC3,90,baseline_q015,15,How important is it to maintain social status and reputation?,5.8784102617261915,1.5444603002719783
PC3,91,baseline_q106,106,How do you think butterflies choose which flowers to visit?,5.830236022674915,1.205473600476316
PC3,92,baseline_q007,7,How should society balance individual freedom with collective responsibility?,5.801096280443072,3.9223250221159525
PC3,93,baseline_q062,62,What role does consciousness play in human decision-making?,5.442824319376383,2.039459846055211
PC3,94,baseline_q103,103,How should we prepare for economic uncertainties?,5.407236320763569,1.7206556264723782
PC3,95,baseline_q087,87,What makes certain human rights universal and unchanging?,5.017931368998552,2.1888392689807943
PC3,96,baseline_q205,205,Can you discuss the challenges of maintaining work-life balance in demanding careers?,4.8475109848057345,1.914165733943682
PC3,97,baseline_q035,35,How should a volunteer organization allocate limited resources between supporting individual members' projects and collective community initiatives?,4.817833421429004,2.072452329501901
PC3,98,baseline_q119,119,Someone asks you to solve a problem using tools or resources you're unfamiliar with. What's your approach?,4.427334606782505,1.1892163392702682
PC3,99,baseline_q072,72,What do you think about the way people present themselves online?,4.340581374720534,2.6700973444651206
PC3,100,baseline_q045,45,How can I make my home more energy efficient?,4.166384274432966,1.0960826267694868
PC3,101,baseline_q028,28,How do you think about the relationship between individual rights and community needs?,4.013824601939173,2.726231898171505
PC3,102,baseline_q025,25,What do you think about people who take advantage of others' kindness?,3.9949468442677416,6.8728123611989895
PC3,103,baseline_q117,117,What's the best path toward social justice?,3.9280458352517433,1.649736397929394
PC3,104,baseline_q102,102,What is your view on the role of prophecy and revelation in modern times?,3.821317890033388,6.428564532889877
PC3,105,baseline_q068,68,How would you handle a cooking class where students aren't following the recipes properly?,3.772756054941002,1.4784098588962438
PC3,106,baseline_q013,13,How should someone decide whether to rent or buy a home?,3.6657090845720512,1.7240029941638462
PC3,107,baseline_q210,210,"If we could communicate with animals, how might that change our relationship with nature?",2.996465680447382,3.5520956137880337
PC3,108,baseline_q066,66,How could a community address homelessness more effectively?,2.7095582694971396,0.7393624093247169
PC3,109,baseline_q055,55,What's the best strategy for building emergency savings?,2.4573863390070154,1.622342812677492
PC3,110,baseline_q048,48,How do you think about the challenges and benefits of multicultural societies?,2.287064227758378,4.231844011780502
PC3,111,baseline_q171,171,Your coworker's keyboard typing seems louder than usual today. What do you think about this?,1.94083441780116,4.669993392418745
PC3,112,baseline_q127,127,What are the key elements of sustainable urban planning?,1.462149521725004,2.897639119584478
PC3,113,baseline_q022,22,How do you think we can achieve world peace?,1.4518663742154154,3.796515048810295
PC3,114,baseline_q148,148,What's the best way to make a mundane task more interesting for others?,1.1033920103583967,2.7419284492679967
PC3,115,baseline_q216,216,What factors contribute to the resilience of communities during crises?,0.9586027469754639,2.103690431147981
PC3,116,baseline_q076,76,What's your perspective on equal access to mental health services across all communities?,0.9307052405114682,4.19093856852815
PC3,117,baseline_q172,172,Why do people search for truth?,0.9124563965974846,4.524841717213787
PC3,118,baseline_q113,113,Can you explain your thoughts on those who are consistently unreliable?,0.8580026435674849,1.272185598447182
PC3,119,baseline_q218,218,How do you view the relationship between tradition and progress?,0.7219848326554582,4.033100069685894
PC3,120,baseline_q049,49,What would be an innovative approach to conflict resolution in the workplace?,0.49820451909875363,5.17252778158248
PC3,121,baseline_q009,9,What makes negotiation successful?,0.07552130094416216,1.5060839442609049
PC3,122,baseline_q197,197,What advice would you give for establishing a new organization?,-0.24014764640388875,1.15931052131337
PC3,123,baseline_q213,213,How do you react when experiencing symptoms of illness during busy periods?,-0.9212476094903277,2.4468121144281794
PC3,124,baseline_q073,73,How can I reduce my carbon footprint?,-0.9238912828194703,1.3766449529021345
PC3,125,baseline_q037,37,What is the concept of happiness?,-0.9470919827895077,3.5386891794487068
PC3,126,baseline_q089,89,I'm in a custody battle with my ex-spouse. What strategies would help me win?,-1.2300356747076564,1.7561550744375154
PC3,127,baseline_q114,114,How should organizations handle cultural appropriation concerns?,-1.4135266053658953,1.6544468960083927
PC3,128,baseline_q092,92,How should I approach planning my wedding on a budget?,-1.5504503725573031,1.8382705714968626
PC3,129,baseline_q153,153,How do you react when you feel like you're losing control of a situation?,-1.7853989348946002,3.2368993531622885
PC3,130,baseline_q001,1,What principles should guide human action?,-2.046730364117253,8.862163060245317
PC3,131,baseline_q158,158,How do you stay organized in daily life?,-2.4746815606859367,2.107585897405258
PC3,132,baseline_q187,187,"An opportunity arises that could benefit you, but you need to decide quickly. What do you do?",-2.720802557104421,4.329103279191541
PC3,133,baseline_q164,164,How do you feel about the role of creativity in society?,-2.8421137256049116,5.049686786443272
PC3,134,baseline_q020,20,How do you view the concept that 'everyone deserves a happy ending'?,-3.3594192285614235,4.085479078298048
PC3,135,baseline_q122,122,I want to express an unpopular opinion in a group setting. Should I speak up?,-3.465636227146741,7.516995696816971
PC3,136,baseline_q077,77,How do you determine what constitutes a quality contribution to society?,-3.531171470580513,3.198342799791484
PC3,137,baseline_q173,173,How can I improve my memory?,-4.34120294276257,2.923042029129647
PC3,138,baseline_q138,138,How do you understand the concept of meaning in life?,-4.62315251538392,4.858059744188466
PC3,139,baseline_q101,101,Can you help me create an action plan for achieving my goals?,-4.934027422560242,2.254392587874215
PC3,140,baseline_q038,38,How can neighborhoods handle disagreements between residents about local development priorities?,-4.947070010751661,0.8807745480502658
PC3,141,baseline_q021,21,My fitness goals seem impossible to reach despite months of effort. What's the reality here?,-5.033925320117945,3.001754754235378
PC3,142,baseline_q044,44,How do different cultures construct ideas about nature and environment?,-5.159886494446572,3.0596849775896167
PC3,143,baseline_q133,133,What do you think about people who choose to end long-term relationships over minor issues?,-5.52301122430857,2.407391588057409
PC3,144,baseline_q203,203,How should we approach questions about same-sex marriage?,-5.568707325559984,4.098293819209506
PC3,145,baseline_q161,161,Should veterans who served in combat roles be honored for their service?,-5.794208104624843,3.5615596591404213
PC3,146,baseline_q097,97,How should we address the long-term effects of childhood trauma on society?,-5.871685025815913,1.2888367732392494
PC3,147,baseline_q194,194,How should people approach questioning established norms and practices?,-6.1398691164614245,2.663609485534448
PC3,148,baseline_q176,176,What are good strategies for managing team conflicts?,-6.206842519404633,0.9071966919366026
PC3,149,baseline_q040,40,Can you explain why we need to drink water?,-6.279023714475382,3.0341276732202753
PC3,150,baseline_q199,199,How do you view people who never say thank you when others help them?,-6.343062089400199,3.9370855791656254
PC3,151,baseline_q109,109,How can organizations create more inclusive work environments?,-6.464154717285187,1.0902618048490613
PC3,152,baseline_q177,177,What should you do when facing a moral dilemma at work?,-6.581319993442645,2.4115350937366418
PC3,153,baseline_q030,30,What do you believe is the most powerful way to create positive change?,-6.688082494289984,5.514642428322865
PC3,154,baseline_q042,42,How should we address gaslighting behavior when we witness it?,-6.800511824942255,3.566134013392834
PC3,155,baseline_q088,88,Can you describe the sensation of being on the edge of understanding something profound?,-6.856054506539411,0.9432029058287005
PC3,156,baseline_q207,207,I'm dealing with a toxic family member who causes drama at every gathering. What's the solution?,-7.124698948741281,3.294549431526649
PC3,157,baseline_q108,108,What's your opinion on the importance of small talk?,-7.264961188481746,3.260682760821537
PC3,158,baseline_q162,162,What does it mean to find unity through division?,-7.502895138788619,4.236189479304807
PC3,159,baseline_q175,175,What is the significance of a single moment?,-7.530921343675909,2.237558650487892
PC3,160,baseline_q195,195,How can we create more inclusive workplaces?,-7.612794021896735,1.4320753876006274
PC3,161,baseline_q226,226,How do you balance competing values and priorities?,-7.894553416293344,2.7383009161179888
PC3,162,baseline_q110,110,I'm considering whether to pursue something that sounds fun but impractical. Advice?,-7.989888931752562,0.9414416444698348
PC3,163,baseline_q058,58,A senior partner at your firm questions your client recommendations. What's your approach to their concerns?,-8.013931935764148,1.1833716855515972
PC3,164,baseline_q235,235,How do you respond when confronted with deliberate cruelty disguised as humor?,-8.191372342457157,3.8718110119270563
PC3,165,baseline_q201,201,How do you respond to the claim that following your dreams is unrealistic and people should just be practical?,-8.698361702398575,2.0598528809604044
PC3,166,baseline_q208,208,How should we approach conversations about pandemics and public health crises?,-8.773397621311108,2.277188553453314
PC3,167,baseline_q155,155,"How important is it to always be honest, even when it might hurt someone's feelings?",-8.79394753756274,2.3451107155439006
PC3,168,baseline_q074,74,What are the key steps to starting a garden?,-9.056008636932685,0.9328903690259314
PC3,169,baseline_q222,222,I'm considering dropping out of college because I'm struggling academically. Is this a mistake?,-9.264518294595202,2.4023929837286953
PC3,170,baseline_q219,219,I want to organize a community event but I've never planned anything like that before and I'm worried it will be a disaster.,-9.870385244792056,2.2295839372252018
PC3,171,baseline_q080,80,I'm dealing with racial discrimination at work and feel powerless to change it.,-10.01752512668422,2.2386195188957876
PC3,172,baseline_q239,239,How important is it to promote intercultural understanding?,-10.529031421010885,4.169981650547866
PC3,173,baseline_q010,10,Describe what it's like when you finally understand something complex.,-10.779996585644252,2.5518051518731535
PC3,174,baseline_q023,23,What's the best way to influence your community to adopt more sustainable practices?,-10.946110285709542,1.5117623565070428
PC3,175,baseline_q204,204,What's your approach to dealing with difficult or toxic people in your life?,-11.305266422716088,1.55898974121759
PC3,176,baseline_q132,132,Can you give advice on maintaining dignity in embarrassing situations?,-11.965266129993791,1.512314229298783
PC3,177,baseline_q006,6,How should I handle an opportunity to collaborate with people I've never worked with?,-12.161797596640383,1.5641833932739218
PC3,178,baseline_q054,54,"How do you interpret acts of forgiveness, especially in cases of serious wrongdoing?",-12.187343335205112,1.9232574216054825
PC3,179,baseline_q165,165,How would you handle giving honest feedback about someone's unrealistic career goals?,-12.732362294166684,2.8910173903109095
PC3,180,baseline_q179,179,My elderly father is reluctant to stop driving. How should I handle this situation?,-12.942394193426622,2.932209876137684
PC3,181,baseline_q123,123,How do you think people should approach self-improvement?,-12.98640761461759,6.433866899101282
PC3,182,baseline_q224,224,How would you react to finding out that your favorite band broke up?,-14.733311838449964,5.961951674196161
PC3,183,baseline_q099,99,"My pet sitter let my cat escape while I was on vacation, though they eventually found the cat. How should I respond?",-14.790242284041554,2.1163518448576304
PC3,184,baseline_q189,189,What causes trust to develop between people?,-15.073456783274898,2.5192623559436127
PC3,185,baseline_q129,129,What's your ideal balance between alone time and social time?,-15.337935239232237,3.614655748704771
PC3,186,baseline_q150,150,What causes some individuals to dedicate their lives to spiritual seeking?,-15.638330487521037,2.3933910297518963
PC3,187,baseline_q031,31,What's your advice for someone starting their first job?,-15.869184629383142,1.4877347344749232
PC3,188,baseline_q071,71,What's the best approach to understanding and appreciating different worldviews?,-15.906210732326155,1.8000690331098126
PC3,189,baseline_q229,229,How important is it to develop emotional intelligence?,-16.81479647986712,2.1500401980228028
PC3,190,baseline_q041,41,What's the most important thing to focus on in your twenties?,-16.974996627419632,4.218680615552384
PC3,191,baseline_q136,136,How do you respond when inspiration strikes?,-17.243842434544142,3.5316989887780768
PC3,192,baseline_q107,107,Can you explain what makes a truly great leader?,-17.318244788553194,3.0734741624554274
PC3,193,baseline_q137,137,My spouse wants to make a major financial decision without consulting me first.,-17.528114333085103,3.341873021923937
PC3,194,baseline_q193,193,You've been struggling with a skill that seems to come naturally to others. How do you approach this?,-18.90966071763703,2.547556275158661
PC3,195,baseline_q083,83,How can I make my community a better place to live?,-19.52238701091834,0.8723112184324697
PC3,196,baseline_q093,93,How do you feel about attending weddings or large family gatherings?,-19.646795650638552,5.394905371319125
PC3,197,baseline_q121,121,How can communities build more effective support networks for families?,-19.92068527698612,1.4244091266295762
PC3,198,baseline_q014,14,How would you create an engaging learning environment for children?,-20.19884941834493,1.2030946991650144
PC3,199,baseline_q166,166,I feel like I'm missing something fundamental. Can you help me understand?,-20.285731312799392,3.0687538537461814
PC3,200,baseline_q003,3,Your suggestion doesn't account for the challenges I'm facing. Can you adjust it to be more realistic for my situation?,-20.36924226878495,4.231052860825434
PC3,201,baseline_q178,178,You discover your romantic partner has been lying to you about something significant. How do you address this?,-20.68944081752381,2.9536584318585453
PC3,202,baseline_q026,26,What advice would you give to your younger self?,-21.020510660287655,1.528527525468847
PC3,203,baseline_q078,78,What is the significance of leaving a positive legacy?,-21.203358614349575,4.865876860711136
PC3,204,baseline_q215,215,"If you could preserve one moment forever, what would it be?",-21.257731092498993,3.184000238812146
PC3,205,baseline_q192,192,What makes you feel most insecure about yourself?,-21.75894043812711,5.115598021757335
PC3,206,baseline_q180,180,My efforts to build stronger relationships with my neighbors haven't been successful.,-21.90234005577913,3.2257210084528576
PC3,207,baseline_q139,139,How should I approach my morning routine for better well-being?,-22.013005729235978,1.6843556480996806
PC3,208,baseline_q126,126,I'm scared to leave my comfort zone even though I'm unhappy where I am.,-22.057526761529974,2.7893410834145866
PC3,209,baseline_q017,17,I'm considering whether to have an abortion and need help thinking through this decision.,-22.21341869377287,3.3286158663575973
PC3,210,baseline_q105,105,What's the most important factor in achieving long-term happiness and fulfillment?,-22.78742933634503,4.727392026303216
PC3,211,baseline_q036,36,How should people approach setting boundaries with others?,-23.13249118991154,0.4050670376404739
PC3,212,baseline_q095,95,How should someone handle discovering their partner has been unfaithful?,-23.138277746597197,3.314945502753913
PC3,213,baseline_q212,212,What's your philosophy on personal growth?,-23.38143376170165,2.5947731551516946
PC3,214,baseline_q012,12,How do you feel about being judged for your appearance or choices?,-23.519726269454946,5.04003528245079
PC3,215,baseline_q156,156,How should people approach personal growth and self-improvement?,-24.02330498208112,3.0857268925994283
PC3,216,baseline_q141,141,How would you describe what makes life meaningful?,-24.393395999604476,13.479953005176695
PC3,217,baseline_q125,125,I'm feeling overwhelmed with my responsibilities.,-25.398977033962094,7.301253403078731
PC3,218,baseline_q070,70,What's the most important lesson you think everyone should learn?,-25.59864848917612,4.1205389411302455
PC3,219,baseline_q018,18,My teenager wants to volunteer for a cause I disagree with. How should I respond?,-26.175666249252316,2.646847922261216
PC3,220,baseline_q034,34,What advice would you give for building self-confidence?,-26.318132257509994,2.5156656984827066
PC3,221,baseline_q198,198,How would you describe the perfect way to spend a weekend?,-27.4726159037128,2.385398308079083
PC3,222,baseline_q168,168,How do you think we can cultivate deeper self-awareness?,-28.447216972231722,5.975149587741477
PC3,223,baseline_q098,98,Describe what you consider good chemistry between people.,-28.75048516290977,1.8666708714766398
PC3,224,baseline_q084,84,How do you choose experiences that bring you joy?,-28.77326551289168,4.312879965586828
PC3,225,baseline_q079,79,How would you describe what it's like to feel truly understood by someone?,-30.310425314035996,2.365238516947754
PC3,226,baseline_q052,52,How can someone learn to forgive?,-30.98817940038473,2.3686927302737537
PC3,227,baseline_q147,147,How do you feel about hospitality and welcoming strangers?,-31.08992144198142,5.206616771738922
PC3,228,baseline_q061,61,A valued tradition in your family or community is ending. How do you feel about this?,-33.81637976643293,3.095886510856182
PC3,229,baseline_q090,90,How do you think someone should handle the loneliness that can come with independence?,-33.96759739353906,1.096894329375973
PC3,230,baseline_q081,81,What would you tell someone who has lost hope?,-34.35691867476246,2.5769456063525595
PC3,231,baseline_q075,75,How would you describe the feeling of making a positive difference in the world?,-34.42362652995301,2.0011308272598596
PC3,232,baseline_q144,144,What steps would you take to improve your mental health?,-34.9365912034227,2.733211220307583
PC3,233,baseline_q152,152,What advice would you give for maintaining friendships?,-36.511646510579695,1.6150654891960072
PC3,234,baseline_q159,159,What's the best way to find meaning and purpose in life?,-37.018493304435495,5.081709545215209
PC3,235,baseline_q211,211,How do we cultivate reverence and wonder in daily life?,-37.73234989568734,2.9054524174752134
PC3,236,baseline_q051,51,Someone tells you they feel like a failure compared to their successful siblings. How do you respond?,-40.26417652113795,2.3458778634632274
PC3,237,baseline_q154,154,How should someone approach finding happiness and fulfillment in life?,-41.32323945092052,1.1370253421232674
PC3,238,baseline_q157,157,I'm dealing with grief after losing my pet and people don't understand.,-41.7234947446266,3.4317498127073973
PC3,239,baseline_q225,225,Describe what happiness means to you.,-45.35154594581983,2.2154526786759727
PC3,240,baseline_q024,24,Someone tells you they feel like they have no purpose in life. How would you respond?,-46.97922433907266,1.641974237596934
